name,init_E,opt_E,N_atoms,mean_displacement_A,max_displacement_A,mean_abs_charge_diff,max_abs_charge_diff,cell_00_0,cell_01_0,cell_02_0,cell_10_0,cell_11_0,cell_12_0,cell_20_0,cell_21_0,cell_22_0,cell_00_1,cell_01_1,cell_02_1,cell_10_1,cell_11_1,cell_12_1,cell_20_1,cell_21_1,cell_22_1,volume_0,volume_1,LCD_0,PLD_0,LFPD_0,density_0,VF_0,PV_0,LCD_1,PLD_1,LFPD_1,density_1,VF_1,PV_1,f-sbu-chi-0,f-sbu-chi-1,f-sbu-chi-2,f-sbu-chi-3,f-sbu-Z-0,f-sbu-Z-1,f-sbu-Z-2,f-sbu-Z-3,f-sbu-I-0,f-sbu-I-1,f-sbu-I-2,f-sbu-I-3,f-sbu-T-0,f-sbu-T-1,f-sbu-T-2,f-sbu-T-3,f-sbu-S-0,f-sbu-S-1,f-sbu-S-2,f-sbu-S-3,mc-chi-0,mc-chi-1,mc-chi-2,mc-chi-3,mc-Z-0,mc-Z-1,mc-Z-2,mc-Z-3,mc-I-0,mc-I-1,mc-I-2,mc-I-3,mc-T-0,mc-T-1,mc-T-2,mc-T-3,mc-S-0,mc-S-1,mc-S-2,mc-S-3,D_mc-chi-0,D_mc-chi-1,D_mc-chi-2,D_mc-chi-3,D_mc-Z-0,D_mc-Z-1,D_mc-Z-2,D_mc-Z-3,D_mc-I-0,D_mc-I-1,D_mc-I-2,D_mc-I-3,D_mc-T-0,D_mc-T-1,D_mc-T-2,D_mc-T-3,D_mc-S-0,D_mc-S-1,D_mc-S-2,D_mc-S-3,f-link-chi-0,f-link-chi-1,f-link-chi-2,f-link-chi-3,f-link-Z-0,f-link-Z-1,f-link-Z-2,f-link-Z-3,f-link-I-0,f-link-I-1,f-link-I-2,f-link-I-3,f-link-T-0,f-link-T-1,f-link-T-2,f-link-T-3,f-link-S-0,f-link-S-1,f-link-S-2,f-link-S-3,lc-chi-0,lc-chi-1,lc-chi-2,lc-chi-3,lc-Z-0,lc-Z-1,lc-Z-2,lc-Z-3,lc-I-0,lc-I-1,lc-I-2,lc-I-3,lc-T-0,lc-T-1,lc-T-2,lc-T-3,lc-S-0,lc-S-1,lc-S-2,lc-S-3,lc-alpha-0,lc-alpha-1,lc-alpha-2,lc-alpha-3,D_lc-chi-0,D_lc-chi-1,D_lc-chi-2,D_lc-chi-3,D_lc-Z-0,D_lc-Z-1,D_lc-Z-2,D_lc-Z-3,D_lc-I-0,D_lc-I-1,D_lc-I-2,D_lc-I-3,D_lc-T-0,D_lc-T-1,D_lc-T-2,D_lc-T-3,D_lc-S-0,D_lc-S-1,D_lc-S-2,D_lc-S-3,D_lc-alpha-0,D_lc-alpha-1,D_lc-alpha-2,D_lc-alpha-3,func-chi-0,func-chi-1,func-chi-2,func-chi-3,func-Z-0,func-Z-1,func-Z-2,func-Z-3,func-I-0,func-I-1,func-I-2,func-I-3,func-T-0,func-T-1,func-T-2,func-T-3,func-S-0,func-S-1,func-S-2,func-S-3,func-alpha-0,func-alpha-1,func-alpha-2,func-alpha-3,D_func-chi-0,D_func-chi-1,D_func-chi-2,D_func-chi-3,D_func-Z-0,D_func-Z-1,D_func-Z-2,D_func-Z-3,D_func-I-0,D_func-I-1,D_func-I-2,D_func-I-3,D_func-T-0,D_func-T-1,D_func-T-2,D_func-T-3,D_func-S-0,D_func-S-1,D_func-S-2,D_func-S-3,D_func-alpha-0,D_func-alpha-1,D_func-alpha-2,D_func-alpha-3,target
LAVSUY_clean,-587.2411516,-593.9704133,76,0.253531101,0.37070799,0.016385368,0.041684,10.29,0,0,0,10.29,0,0,0,14.5,10.35091827,0,0,1.55E-06,10.35091928,0,1.22E-06,4.69E-07,14.12754918,1535.31945,1513.647086,6.88683,6.50841,6.88683,1.28067,0.5652,0.441333,6.93614,6.53491,6.93614,1.299,0.5578,0.429407,367.99,622.5024,1853.3664,2306.7264,8052,17280,20448,26496,40,96,192,288,288,768,1152,1536,30.532,84.096,136.9824,192.0192,1.4884,25.1808,18.666,43.8468,1521,1872,1404,3276,1,6,6,12,36,72,108,180,2.6569,7.1394,7.5306,14.67,0,-13.32,-7.98,-21.3,0,186,198,384,0,0,0,0,0,24,18,42,0,5.4,5.16,10.56,144.0441,255.969,399.6456,462.213,711,1260,1896,1944,18,36,54,66,90,216,294,306,8.9442,19.1268,27.591,31.0002,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAVTAF_clean,-607.6466447,-614.6945899,76,0.237220402,0.348980728,0.020182974,0.077504,10.33,0,0,0,10.33,0,0,0,14.51,10.40148819,0,0,3.06E-07,10.40148754,0,8.02E-08,-4.08E-06,14.14014116,1548.346139,1529.835302,6.94207,6.59487,6.94207,1.57026,0.5696,0.362742,6.98657,6.58048,6.98657,1.58926,0.5594,0.351987,366.8764,602.688,1838.6784,2286.912,18868,27264,27936,36480,40,96,192,288,288,768,1152,1536,31.194,85.848,138.8304,193.7712,1.21,22.704,16.83,39.534,4225,3120,2340,5460,1,6,6,12,36,72,108,180,2.8224,7.3584,7.7616,15.12,0,-14.04,-8.7,-22.74,0,342,354,696,0,0,0,0,0,24,18,42,0,5.7,5.46,11.16,144.0441,255.969,399.6456,462.213,711,1260,1896,1944,18,36,54,66,90,216,294,306,8.9442,19.1268,27.591,31.0002,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAVTEJ_clean,-600.0921178,-607.2117004,76,0.23435849,0.345073603,0.020999039,0.071855,10.32,0,0,0,10.32,0,0,0,14.5,10.38074789,0,0,6.58E-08,10.38074768,0,7.27E-08,7.98E-07,14.14658603,1544.2848,1524.435044,6.93182,6.57314,6.93182,1.58977,0.5672,0.356782,6.96541,6.55689,6.96541,1.61047,0.5592,0.347228,367.99,622.5024,1853.3664,2306.7264,19392,27648,28224,36864,40,96,192,288,288,768,1152,1536,31.06,85.4976,138.4608,193.4208,1.4884,25.1808,18.666,43.8468,4356,3168,2376,5544,1,6,6,12,36,72,108,180,2.7889,7.3146,7.7154,15.03,0,-13.32,-7.98,-21.3,0,348,360,708,0,0,0,0,0,24,18,42,0,5.64,5.4,11.04,144.0441,255.969,399.6456,462.213,711,1260,1896,1944,18,36,54,66,90,216,294,306,8.9442,19.1268,27.591,31.0002,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAVTIN_clean,-588.5756344,-595.2163328,76,0.250384802,0.365685026,0.020897868,0.06499,10.27,0,0,0,10.27,0,0,0,14.46,10.34572631,0,0,2.57E-07,10.34572578,0,-5.66E-07,1.17E-07,14.098761,1525.138134,1509.047453,6.87869,6.48693,6.87869,1.63046,0.5698,0.349473,6.93938,6.51481,6.93938,1.64784,0.559,0.339232,368.1868,625.8048,1855.8144,2310.0288,20464,28416,28800,37632,40,96,192,288,288,768,1152,1536,30.7944,84.7968,137.7216,192.72,1.5376,25.5936,18.972,44.5656,4624,3264,2448,5712,1,6,6,12,36,72,108,180,2.7225,7.227,7.623,14.85,0,-13.2,-7.86,-21.06,0,360,372,732,0,0,0,0,0,24,18,42,0,5.52,5.28,10.8,144.0441,255.969,399.6456,462.213,711,1260,1896,1944,18,36,54,66,90,216,294,306,8.9442,19.1268,27.591,31.0002,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAVTOT_clean,-588.639053,-595.1754478,76,0.236827331,0.353540804,0.019140632,0.068448,10.267,0,0,0,10.267,0,0,0,14.462,10.34247993,0,0,3.16E-07,10.34247999,0,1.95E-06,1.10E-06,14.09325422,1524.458062,1507.511598,6.86565,6.50199,6.86565,1.63118,0.5648,0.346252,6.92788,6.5224,6.92788,1.64952,0.5558,0.336947,368.1868,625.8048,1855.8144,2310.0288,20464,28416,28800,37632,40,96,192,288,288,768,1152,1536,30.7944,84.7968,137.7216,192.72,1.5376,25.5936,18.972,44.5656,4624,3264,2448,5712,1,6,6,12,36,72,108,180,2.7225,7.227,7.623,14.85,0,-13.2,-7.86,-21.06,0,360,372,732,0,0,0,0,0,24,18,42,0,5.52,5.28,10.8,144.0441,255.969,399.6456,462.213,711,1260,1896,1944,18,36,54,66,90,216,294,306,8.9442,19.1268,27.591,31.0002,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAVTUZ_clean,-539.3992454,-545.9154173,76,0.229892595,0.344317657,0.021355092,0.071375,10.24,0,0,0,10.24,0,0,0,14.42,10.322152,0,0,-2.43E-07,10.32215093,0,3.50E-07,-7.90E-07,14.16708946,1512.046592,1509.458202,6.84748,6.45021,6.84748,1.66996,0.5682,0.340247,6.92027,6.49461,6.92027,1.67283,0.559,0.334165,366.8764,602.688,1838.6784,2286.912,21568,29184,29376,38400,40,96,192,288,288,768,1152,1536,31.4644,86.5488,139.5696,194.472,1.21,22.704,16.83,39.534,4900,3360,2520,5880,1,6,6,12,36,72,108,180,2.89,7.446,7.854,15.3,0,-14.04,-8.7,-22.74,0,372,384,756,0,0,0,0,0,24,18,42,0,5.82,5.58,11.4,144.0441,255.969,399.6456,462.213,711,1260,1896,1944,18,36,54,66,90,216,294,306,8.9442,19.1268,27.591,31.0002,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAWFUN_clean,-1167.441256,-1194.981535,176,0.326453544,0.978392286,0.01743004,0.076561,12.71673406,0,0,-1.313881455,12.64867743,0,-4.285238524,-4.753424575,15.49116389,12.67669734,0,0,-2.954883818,12.32750025,0,-3.219338664,-4.082199279,15.30502076,2491.751653,2391.746045,6.89931,3.95632,6.88393,1.2173,0.5118,0.42044,6.30882,3.09788,6.30119,1.26819,0.4758,0.375179,232.8772,414.6592,821.9016,1049.0688,3044,5592,7666,8376,28,64,100,140,168,432,598,736,20.4188,49.0504,73.5524,93.4204,1.84145,17.7644,15.99695,37.77435,454.5,513,490.5,948,1,4,5,10,16,38,62,96,1.7425,3.8675,5.4544,9.4018,0,-8.3,-5.39,-16.005,0,34.5,54,101,0,0,0,0,0,6.5,4.5,16,0,2.35,2.47,6.08,147.75605,293.59925,435.9213,528.01045,627.5,1226,1782,2011,21,42.5,64,78.5,106.5,256.5,356,413.5,9.0029,20.54985,29.428,34.67325,11.3152,10.1184,22.26048,18.2608,61,55.2,109.2,88,1,1.2,2.4,2.2,1.6,4.8,6.4,6.8,0.53882,0.68068,1.218,1.12586,33.424,81.36,117.1730456,125.8890456,0,0.908,1.244,1.858,0,2,4.4,5.8,0,0,0,0,0,-2,-1.6,-3,0,-0.04,0.112,0.084,0,-6.36,-5.202844,-9.222844,7.39328,16.9024,12.4032,25.99808,39.2,44.8,67.2,140,0.8,2.4,1.6,3.2,7.2,12,14.4,28.8,0.45,0.906,0.924,1.836,43.808,120.2601824,133.792,244.496,0,1.736,0.784,1.176,0,10.4,1.6,2.4,0,0,0,0,0,3.2,0,0,0,0.592,-0.032,-0.048,0,1.508624,-6.24,-9.36,1
LAXGOH03_clean,-456.4565358,-463.6534381,52,0.974753847,1.967249978,0.049189327,0.150404,8.5326,0,0,-0.766469194,9.557615909,0,0,0,13.2128,10.88321163,0,0,0.005517982,9.356942297,0,-0.001139676,0.000154289,10.88641548,1077.521195,1108.602696,3.45608,2.62607,3.45608,2.00531,0.4864,0.242557,4.58952,4.08164,4.5822,1.94908,0.5408,0.277464,80.1155,129,255.032,175.44,4524,5600,3584,960,9,20,26,20,54,136,130,64,7.2993,17.958,18.4658,11.242,1.44,20.64,9.18,13.308,4096,2560,1152,1664,1,5,3,4,25,50,45,50,2.8561,6.1685,3.9039,5.1376,0,-11.2,-4.05,-6.29,0,280,174,230,0,0,0,0,0,15,6,10,0,4.8,2.76,3.72,220.0332,366.588,586.6212,694.161,1200,2016,3216,3816,24,48,72,90,120,288,408,522,13.5096,27.72,41.2296,51.8826,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,1
LAZXOB_clean,-1225.189406,-1290.105108,180,0.591613935,3.037109474,0.039801106,0.433759,17.55766127,0,0,-6.016641439,16.49441821,0,-6.016641439,-8.074992734,14.38263969,18.50104626,0,0,-8.382799445,16.42735083,0,-7.634056504,-6.482186426,15.51375597,4165.261466,4714.99001,9.36252,6.36007,9.36252,1.04439,0.638,0.610883,9.05863,6.81059,9.05863,0.922623,0.6652,0.720988,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,80,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,12,0,2.6,2.44,5.04,161.8891,293.199,470.7806,540.243,784,1416,2138,2376,21,42,66,78,108,258,354,414,10.2669,22.0682,32.5618,38.115,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LECGIL_clean,-867.660623,-881.3415342,133,0.997002516,3.026335115,0.016412241,0.111804,15.325,0,0,6.299311545,15.21990335,0,7.331661667,3.241191404,15.0729758,14.47140072,0,0,4.103454029,14.83178675,0,6.58710072,1.211228705,15.97005521,3515.696525,3427.760419,10.08545,7.23049,10.05399,0.936646,0.727,0.776173,10.03713,5.3183,9.73714,0.960675,0.7072,0.736149,765.3012,2044.4704,4461.3536,7070.5568,14697,31284,73880,93836,101,284,596,940,880,2772,5872,8464,73.4092,213.4912,455.638,666.6248,3.61,26.47138462,49.10769231,75.54984615,841,932.4615385,2944.615385,3042.769231,1,4.461538462,9.846153846,14.76923077,20.15384615,64.46153846,134.1538462,187.6923077,1.9044,4.592215385,11.37969231,14.90824615,0,-5.455384615,-7.138461538,-11.70153846,0,97.23076923,184,323.3846154,0,0,0,0,0,5.846153846,14.46153846,24.61538462,0,2.829230769,5.341538462,9.578461538,50.4098,103.4194,129.6912,63.184,221,460,486,58,7,14,18,10,32,70,76,18,3.1471,6.8854,7.9946,2.4938,9.2416,17.42806667,21.29646667,8.638666667,49,93.04166667,93.91666667,9.041666667,1,2,2.708333333,1.291666667,4,9.416666667,12,2.583333333,0.5625,1.135625,1.3409375,0.3584375,54.76,129.9625,170.4222683,43.08045975,0,0.347083333,1.227916667,1.085,0,0.708333333,5.541666667,7.75,0,0,0,0,0,-0.708333333,-0.583333333,1.291666667,0,-0.014166667,0.243333333,0.490833333,0,-2.7625,-2.988369583,3.736649583,1.1552,2.3104,1.938,1.672,6.125,12.25,10.5,1.75,0.125,0.25,0.25,0.25,0.5,1,1.5,0.5,0.0703125,0.140625,0.144375,0.069375,6.845,13.69,20.905,8.3381535,0,0,0.1225,0.21,0,0,0.25,1.5,0,0,0,0,0,0,-0.25,0.25,0,0,-0.005,0.095,0,0,-0.975,0.7232225,0
LEDPIU_clean,-1583.053017,-1619.824661,246,0.199232407,0.635784677,0.0148515,0.071696,10.185,0,0,-5.092480591,12.93000048,0,0,-3.042113969,22.58604973,10.26379573,0,0,-5.131890448,12.74520915,0,2.35E-06,-3.514979555,22.72590895,2974.4033,2972.872127,4.54615,3.26956,4.38676,1.31264,0.4608,0.351047,4.61869,2.78517,4.61869,1.31332,0.4408,0.335638,138.9967,250.144,437.4638,646.712,1988.5,3962,5315,4312,17.5,34,54,78,88,220,279,256,12.0118,25.696,40.053,46.0562,3.61,28.98133333,32.3,68.31133333,841,1024.666667,1160,1952.666667,1,4.666666667,6.666666667,13.33333333,22,53.33333333,94,132,1.9044,4.7564,7.084,11.7576,0,-6.386666667,-4.333333333,-10.62,0,100,153.3333333,319.3333333,0,0,0,0,0,10.66666667,11.33333333,34.66666667,0,2.993333333,4.066666667,9.88,159.46848,328.6746,543.13368,610.7286,626.4,1324.8,1831.2,1567.2,24,49.2,81.6,99.6,130.8,326.4,451.2,434.4,9.63504,22.92444,33.7824,34.689,10.2784,12.8112,26.464,15.6816,55,69.6,107.8,67.8,1,1.6,3.2,2,2.8,8.4,11.2,8.4,0.55066,0.91784,1.455,0.96268,44.092,124.3,158.2431368,118.0955684,0,0.944,1.658,1.51,0,2,8.6,5.8,0,0,0,0,0,-2,-0.8,-2.2,0,-0.04,0.428,0.184,0,-7.08,-1.268532,-5.404266,10.2784,17.4624,39.1408,23.7072,55,94.8,141.4,76.2,1,2.2,5,3.2,5.8,19.2,25,15,0.55066,1.26434,2.1345,1.29568,44.092,174.472,248.4382736,158.1187052,0,1.238,2.96,2.518,0,2.6,16.4,13,0,0,0,0,0,-1.4,4,1.4,0,-0.052,0.872,0.64,0,-9.42,-0.137064,-1.932798,1
LEDWUN_clean,-791.0945051,-812.4505933,132,2.0724967,4.125275352,0.027989152,0.095646,7.5817,0,0,0,10.4787,0,0,0,21.663,6.234429434,0,0,2.69E-05,10.06747635,0,-2.79E-06,3.20E-05,19.01133616,1721.046492,1193.24596,4.69438,2.59736,4.58003,1.25104,0.512,0.40926,2.01771,0.79898,1.9329,1.8044,0.2776,0.153846,99.0663,193.4656,294.1752,439.584,2625,3192,4544,1680,15,28,48,60,76,184,242,208,7.9934,16.83,27.5644,27.45,3.7249,23.4688,46.513,63.497,2209,1316,1880,2068,1,4,10,14,16,56,96,104,1.6384,3.84,7.808,9.7024,0,-4.44,-4.8,-5.88,0,160,430,614,0,0,0,0,0,2,16,30,0,2.12,6.7,10.34,86.5382,178.857,277.486,279.627,320,684,838,726,14,28,44,46,72,168,212,190,5.5038,12.8128,17.632,16.6874,9.2416,11.628,25.004,18.848,49,63,77,87.5,1,1.5,3.5,2.5,2.5,8,10.5,11,0.5625,0.86625,1.42125,1.29375,54.76,125.43,192.135228,183.916307,0,0.735,2.415,1.4,0,1.5,13.5,5,0,0,0,0,0,-2.5,-1,-3,0,-0.03,0.73,0.15,0,-5.85,-0.06422,-6.353555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LEHXUT_clean,-5448.975495,-5617.107117,792,0.679386206,3.389545543,0.016674922,0.065659,37.1634,0,0,18.5817,32.18444849,0,18.5817,10.7281495,30.34378904,37.44886868,0,0,18.72444302,32.43165152,0,18.72442442,10.81057565,30.57688319,36293.7064,37136.50093,24.94881,9.11981,13.99328,0.407171,0.8288,2.03551,25.80868,9.80548,25.80868,0.397931,0.8298,2.08529,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,80,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,12,0,2.6,2.44,5.04,667.5363,1367.862,2188.6998,2861.244,2970,6162,9348,10548,96,204,324,438,528,1332,1956,2286,43.6152,103.1664,156.642,192.5022,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,10.5376,15.482,26.4716,39.134,56.5,69.5,143,167,1,2,3,5,5,12,18,26,0.5477,0.9973,1.6948,2.4107,41.425,130.241307,194.595,302.3714555,0,1.355,1.18,3.775,0,5,2.5,14.5,0,0,0,0,0,0,-1,-1,0,0.15,-0.05,0.46,0,-5.453555,-8.85,-13.510665,1
LENKIA_clean,-381.2052223,-383.6595066,54,0.072768904,0.19996533,0.015253778,0.03033,6.2587,0,0,-2.086212765,15.00950934,0,-2.086274472,-7.504756069,12.9986172,6.293645592,0,0,-2.097877267,15.13352078,0,-2.097891087,-7.566757734,13.10601118,1221.090309,1248.282249,11.49382,10.72802,11.47361,1.31034,0.629,0.480027,11.53187,10.78057,11.53187,1.2818,0.633,0.493838,156.3474,314.76,634.9512,775.032,3315,6432,11910,10128,18,42,72,96,114,306,486,504,14.0667,34.2954,59.3106,67.3206,3.61,26.144,26.6,52.06,841,928,2378,1856,1,4,6,9,16,40,80,92,1.9044,4.0296,8.0592,9.2874,0,-6.16,-2.6,-10.3,0,84,92,197,0,0,0,0,0,6,4,13,0,2.6,2.44,5.69,132.7016,231.744,362.6164,434.243,674,1176,1792,1952,16,32,48,58,80,192,256,250,8.2144,17.3712,25.2624,28.5386,11.8336,8.772,19.58506667,22.99066667,64,48,106.6666667,114.6666667,1,1,2,2.666666667,1,3,4.666666667,7.333333333,0.5329,0.5621,1.104733333,1.4016,28.09,59.89,98.58,147.7058943,0,0.89,1.186666667,2.49,0,2,2.666666667,7,0,0,0,0,0,-2,-2.666666667,-4.666666667,0,-0.04,-0.053333333,0.026666667,0,-6,-8,-13.73570333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LEQVIN_clean,-211.9314364,-216.5461218,33,0.369255537,0.900938859,0.084420788,0.248444,8.803,0,0,4.4015,7.62362163,0,4.4015,2.54120721,8.430666667,9.029196986,0,0,5.275361857,7.279166818,0,5.054717435,2.289639752,8.285956249,565.7882889,544.5947321,4.74925,2.68667,4.74925,1.90009,0.4738,0.249357,4.55196,2.83068,4.52045,1.97403,0.452,0.228973,103.1271,165.9456,403.1004,452.016,2410,3936,6600,7200,13,24,42,60,66,168,192,120,11.5015,20.2356,31.887,46.428,3.3489,37.7712,24.0462,99.6984,676,1248,2340,2652,1,6,6,18,36,72,144,180,1.5625,5.475,7.95,13.725,0,-9.66,-2.16,-21.54,0,108,66,366,0,0,0,0,0,24,12,78,0,3.12,1.14,11.52,45.1369,54.8376,116.4096,0,418,750,432,0,5,8,12,0,20,32,12,0,2.8592,5.4272,4.818,0,11.8336,7.5336,31.2352,0,64,120,136,0,1,1,3,0,1,4,3,0,0.5329,0.7738,1.3359,0,28.09,132.5,80.067683,0,0,1.25,1.24,0,0,-7,7,0,0,0,0,0,0,-3,0,0,0,-0.33,0.36,0,0,-19.7,0.79289,0,4.7961,27.4188,0,0,225,375,0,0,1,4,0,0,16,16,0,0,1.1236,2.7136,0,0,625,510.17775,0,0,0,-3.76,0,0,0,35,0,0,0,0,0,0,0,12,0,0,0,1.68,0,0,0,79.59289,0,0,1
LETDEU_clean,-865.3768865,-890.2690946,136,2.221010613,5.517134196,0.045403868,0.159459,6.527,0,0,3.2635,20.27854969,0,3.2635,-1.00E-09,20.27854969,7.135414516,0,0,3.459235087,17.33180834,0,3.483118854,-0.42257345,17.32190878,2684.030183,2142.194168,8.60977,8.56919,8.60977,1.61724,0.6132,0.379164,5.60866,4.78639,5.60866,2.0263,0.4964,0.244979,78.8664,153.5402667,178.1357333,184.7832,2070,2202.666667,3454.666667,3976,11.33333333,21.33333333,28,26.66666667,49.33333333,104,108,104,9.220933333,15.94,23.76546667,21.48666667,3.61,11.552,20.62133333,37.82266667,841,406,734.6666667,1972,1,2,4,8,4,12,24,34.66666667,1.9044,2.07,4.2136,8.0776,0,-2.28,-3.253333333,-4.706666667,0,44,90.66666667,164,0,0,0,0,0,-2,-4,-1.333333333,0,1.26,2.466666667,5.186666667,50.4098,102.9392,134.4834,49.192,221,458,492,52,7,14,18,8,32,68,74,20,3.1471,6.8846,7.9658,2.2496,9.2416,16.49706667,26.40746667,4.458666667,49,88.66666667,102.6666667,4.666666667,1,2,3.333333333,0.666666667,4,10.66666667,12,1.333333333,0.5625,1.145,1.505,0.185,54.76,148,173.230152,22.235076,0,0.653333333,1.446666667,0.56,0,1.333333333,8.666666667,4,0,0,0,0,0,-1.333333333,0.666666667,0.666666667,0,-0.026666667,0.493333333,0.253333333,0,-5.2,1.257186667,1.928593333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
