name,co2 uptake,co2 error,n2 uptake,n2 error
1560579_R_pacman,0,0,0,0
1560580_F_pacman,0.1052255,0.03886236,0.03743679,0.01134611
1560580_R_pacman,0,0,2.15E-06,3.66E-06
1560631_A_pacman,0.3432044,0.04637275,0.101108,0.008710292
1560631_F_pacman,0.01840132,0.007922836,0.007849018,0.005073275
1560631_R_pacman,0,0,0,0
1560649_A_pacman,0.3437341,0.004950872,0.1620966,0.01305092
1560649_R_pacman,0.3078318,0.02337954,0.136626,0.007610003
1560677_A_pacman,0.003432455,0.002355846,0.000298288,0.000426826
1560677_F_pacman,0.001968029,0.002791685,3.26E-05,6.76E-05
1560677_R_pacman,0,0,0,0
1560687_A_pacman,0.02399881,0.007451423,0.00413016,0.000853965
1560687_R_pacman,0.01969475,0.01129309,0.000471807,0.000487294
1560688_A_pacman,0.01629992,0.01022874,0.00239535,0.001175854
1560688_R_pacman,0.01074703,0.01258505,0.000150911,0.00023077
1560689_A_pacman,0.02468705,0.005022879,0.00416129,0.000528136
1560689_R_pacman,0.02713662,0.02566163,0.000608841,0.000504117
1560692_A_pacman,0.03187459,0.01334412,0.01324102,0.004449866
1560692_R_pacman,0,0,0,0
1560699_A_pacman,0.1597777,0.02222081,0.06728176,0.003775437
1560699_R_pacman,0.1697572,0.02258102,0.07477126,0.009203319
1560774_F_pacman,0.063436,0.04317237,0.03429243,0.007629792
1560774_R_pacman,0,0,0,0
1560790_F_pacman,0.04915222,0.0187997,0.03467755,0.002837075
1560790_R_pacman,0,0,0,0
1560837_F_pacman,0.2651773,0.01580092,0.1558684,0.008609481
1560837_R_pacman,0,0,0,0
1560839_A_pacman,0.2841012,0.006713395,0.1845346,0.007680375
1560839_R_pacman,0.363042,0.01785987,0.1662715,0.004553706
1560996_F_pacman,0.9003202,0.09022428,0.3077966,0.02307408
1560996_R_pacman,0,0,0,0
1560997_F_pacman,0.6954291,0.06383396,0.3067598,0.03185833
1560997_R_pacman,0,0,0,0
1560999_R_pacman,0.224282,0.01937891,0.1485672,0.005518597
1561012_R_pacman,0.6911289,0.03569248,0.3588683,0.01552138
1561038_F_pacman,0.4848379,0.06406611,0.2071383,0.02082682
1561038_R_pacman,0.5425852,0.0510054,0.2178886,0.009880382
1561060_A_pacman,0.1136225,0.02617807,0.04604889,0.008696525
1561060_R_pacman,0.03808018,0.02842639,0.004772938,0.002972483
1561079_A_pacman,0.01983073,0.002562714,0.0242487,0.001789288
1561079_F_pacman,0.01107699,0.004085429,0.03869901,0.005079075
1561079_R_pacman,0,0,0,0
1561114_A_pacman,0.07708812,0.02012165,0.01398104,0.003130962
1561114_F_pacman,0.1683899,0.05140771,0.01355644,0.004163541
1561114_R_pacman,0,0,0,0
1561115_A_pacman,0.1260096,0.009868543,0.09968509,0.006998796
1561115_F_pacman,0.1459902,0.008801317,0.1118045,0.009386292
1561115_R_pacman,0,0,0,0
1561126_A_pacman,0.1245571,0.03496327,0.04233029,0.0029816
1561126_F_pacman,0.05876172,0.02860504,0.009502561,0.005970783
1561126_R_pacman,0,0,0,0
1561214_A_pacman,0.6117633,0.01684891,0.2710482,0.006186191
1561214_R_pacman,0.1381631,0.02610698,0.09651819,0.01375582
1561215_A_pacman,0.5568349,0.0446967,0.22206,0.01735797
1561215_R_pacman,0.2058368,0.03971096,0.1062316,0.01109375
1561217_F_pacman,0.3277591,0.08725582,0.0424006,0.009854863
1561217_R_pacman,8.93E-06,2.07E-05,0.000121255,0.000102997
1561218_A_pacman,0.2880993,0.03293588,0.1381414,0.0123951
1561218_R_pacman,0.2321026,0.02324963,0.1027656,0.004674985
1561269_A_pacman,0.2743317,0.03394597,0.1521611,0.01428006
1561269_R_pacman,0,0,0,0
1561284_A_pacman,0.1538629,0.003089186,0.1222236,0.004165827
1561284_R_pacman,0.175296,0.01259316,0.1216963,0.005326748
1561296_A_pacman,0.1222657,0.005604947,0.1471678,0.004273246
1561296_R_pacman,0.1863741,0.007501423,0.1695437,0.006105589
1561302_F_pacman,0.00028575,0.000705339,1.46E-05,2.35E-05
1561302_R_pacman,0,0,0,0
1561316_A_pacman,0.08315483,0.00134175,0.1414018,0.005619889
1561316_R_pacman,0.08552926,0.001137396,0.1417871,0.004669414
1561317_A_pacman,0.05954163,0.003038696,0.1356059,0.004924604
1561317_R_pacman,0.06073894,0.001922917,0.1258805,0.003331802
1561325_A_pacman,0.198117,0.01849148,0.09201471,0.01182073
1561325_F_pacman,0.05344426,0.01487707,0.08032626,0.00901266
1561325_R_pacman,0,0,0,0
1561326_A_pacman,0.1398271,0.02377365,0.05632395,0.002795904
1561326_F_pacman,0.07774715,0.01202707,0.03885361,0.002860939
1561326_R_pacman,0,0,0,0
1561330_A_pacman,0.4978915,0.05996502,0.1573599,0.03329662
1561330_F_pacman,0.5407017,0.09310278,0.1500272,0.05090012
1561330_R_pacman,0,0,0,0
1561365_R_pacman,0.4834256,0.02734396,0.2053829,0.02398322
1561392_A_pacman,0.4180689,0.04497412,0.1739608,0.007727708
1561392_F_pacman,0.2975035,0.01927971,0.1326029,0.01225706
1561392_R_pacman,0.001668452,0.002303552,0.000507377,0.000337685
1561407_A_pacman,0.09084182,0.003607012,0.08246466,0.004898343
1561407_F_pacman,0.08122167,0.005087773,0.07723215,0.002798666
1561407_R_pacman,0.07807479,0.00714971,0.06303037,0.005904925
1561420_R_pacman,0.2021028,0.01350404,0.07130315,0.007314985
1561421_F_pacman,0.2460017,0.03803174,0.1500828,0.008977238
1561421_R_pacman,0,0,0,0
1561429_F_pacman,0.1566936,0.02897085,0.04748936,0.004934822
1561429_R_pacman,0,0,0,0
1561430_F_pacman,0.1267068,0.02096047,0.05557245,0.003949332
1561430_R_pacman,0,0,0,0
1561433_F_pacman,0.5257887,0.04229653,0.2088361,0.01734252
1561433_R_pacman,9.16E-07,2.54E-06,0.000376303,0.000431564
1561437_F_pacman,0.0362663,0.01581091,0.02149561,0.007071572
1561437_R_pacman,0.000720638,0.001260387,0.000307181,0.000668158
1561506_R_pacman,0.06383563,0.007249308,0.06582417,0.004252226
1561559_F_pacman,0.2156653,0.01778484,0.1057061,0.005538332
1561559_R_pacman,0,0,0,0
1561608_R_pacman,0.2778402,0.03094617,0.1092911,0.004281825
1561609_R_pacman,0.2497214,0.0114273,0.09315768,0.02055457
1561618_A_pacman,0.1926507,0.04635547,0.05532543,0.0127577
1561618_F_pacman,0.09716914,0.03220496,0.0316703,0.005186659
1561618_R_pacman,0,0,0,0
1561743_A_pacman,0.2157604,0.03262011,0.09905089,0.011207
1561743_F_pacman,0.1798478,0.02109953,0.08333622,0.00508391
1561743_R_pacman,0.07018435,0.0139845,0.03159483,0.01218184
1561794_A_pacman,0.3650612,0.03363873,0.1716096,0.009014878
1561794_F_pacman,0.2849328,0.06407569,0.08031127,0.0136247
1561794_R_pacman,0,0,0,0
1561795_A_pacman,0.238589,0.032518,0.1283784,0.004458438
1561795_F_pacman,0.07393933,0.02437904,0.03481756,0.005585748
1561795_R_pacman,0,0,0,0
1561797_A_pacman,0.1146127,0.04660935,0.05696424,0.009126305
1561797_F_pacman,0.133915,0.02584845,0.05932362,0.006585286
1561797_R_pacman,0,0,0.000117294,0.000234967
1561821_R_pacman,0.2430138,0.004318788,0.1338429,0.009182154
1561822_R_pacman,0.2274795,0.02142661,0.1270825,0.0062376
1561824_R_pacman,0.2748198,0.04503217,0.07704166,0.009738522
1561827_R_pacman,0.3317383,0.03320585,0.1513307,0.01286526
1561828_F_pacman,0.214872,0.02271924,0.135175,0.006539148
1561828_R_pacman,0.2233689,0.01153615,0.1258551,0.01038616
1561829_R_pacman,0.3462549,0.04818572,0.1788241,0.01278177
1561830_A_pacman,0.3551582,0.1005713,0.1339736,0.03689401
1561830_R_pacman,0.6860357,0.1167653,0.1520875,0.0217678
1561869_A_pacman,0.2476509,0.008138267,0.1937519,0.006274625
1561869_F_pacman,0.2461188,0.01046653,0.1957377,0.006315075
1561869_R_pacman,0.2069946,0.007571192,0.1366204,0.01113915
1561930_A_pacman,0.2574047,0.01789509,0.1844908,0.009847217
1561930_F_pacman,0.1482866,0.02398881,0.07720395,0.01022025
1561930_R_pacman,0,0,0,0
1561931_A_pacman,0.0645759,0.02503975,0.001962458,0.000958319
1561931_F_pacman,0,0,0,0
1561931_R_pacman,0,0,0,0
1561936_A_pacman,0.01744881,0.010517,0.00078824,0.000408139
1561936_F_pacman,0.01901565,0.009437481,0.000941271,0.000547202
1561936_R_pacman,0,0,0,0
1561958_IA_pacman,0.2943294,0.01211639,0.1908718,0.009756995
1561958_IF_pacman,0.3495412,0.02130763,0.2120264,0.0144243
1561958_R_pacman,0,0,0,0
1561986_F_pacman,0.09487369,0.0315649,0.01453865,0.003796408
1561986_R_pacman,0,0,0,0
1561987_F_pacman,0.08974156,0.04139265,0.01111658,0.003235011
1561987_R_pacman,0,0,0,0
1561988_F_pacman,0.08148991,0.0310924,0.01172316,0.004633191
1561988_R_pacman,0,0,0,0
1561989_F_pacman,0.08203218,0.02816961,0.01065613,0.002807361
1561989_R_pacman,0,0,0,0
1561990_F_pacman,0.1226835,0.02501625,0.01270423,0.00482245
1561990_R_pacman,0,0,0,0
1561991_F_pacman,0.09585912,0.05762379,0.009938946,0.00497573
1561991_R_pacman,0,0,0,0
1561992_F_pacman,0.09861731,0.02261908,0.007625708,0.002735862
1561992_R_pacman,0,0,0,0
1561993_F_pacman,0.1047401,0.03231299,0.006748139,0.003907256
1561993_R_pacman,0,0,0,0
1561998_IF_pacman,0.4431614,0.04490381,0.2584081,0.02234207
1561998_R_pacman,0,0,0,0
1562023_A_pacman,0.008245881,0.001798708,0.005572109,0.000490897
1562023_F_pacman,0,0,0,0
1562023_R_pacman,0,0,0,0
1562031_A_pacman,0.4647897,0.04951836,0.1869753,0.007169983
1562031_F_pacman,0.468621,0.04262246,0.1232945,0.006200706
1562031_R_pacman,0,0,0,0
1562036_F_pacman,0.1190877,0.07466087,0.02607667,0.006180433
1562036_R_pacman,0,0,0,0
1562040_A_pacman,0.2663462,0.02080805,0.1532009,0.008709619
1562040_F_pacman,0.3438369,0.04608985,0.1500852,0.00921981
1562040_R_pacman,0,0,0,0
1562085_A_pacman,0.097836,0.006353026,0.1103291,0.002299116
1562085_R_pacman,0.1374563,0.009749093,0.06434455,0.0101151
1562087_F_pacman,0.0192529,0.01497318,0.001156235,0.000604955
1562087_R_pacman,0.04965463,0.03922467,0.001821466,0.001056014
1562089_A_pacman,0.1338015,0.003831667,0.1343177,0.007399258
1562089_R_pacman,0,0,0,0
1562090_A_pacman,0.07272488,0.00688546,0.07350645,0.003581402
1562090_R_pacman,0.002996602,0.002397874,0.002684288,0.000857418
1562093_F_pacman,0.2673614,0.01326676,0.1914076,0.0034757
1562093_R_pacman,0,0,0,0
1562096_R_pacman,0.4834236,0.02613439,0.2392316,0.004938195
1562109_F_pacman,0.4324467,0.04257171,0.2161173,0.01832177
1562109_R_pacman,0,0,0,0
1562158_F_pacman,0.003350309,0.003426678,0.000645055,0.000693116
1562158_R_pacman,0,0,0,0
1562159_F_pacman,0.000126934,0.000288577,0.000325268,0.000369567
1562159_R_pacman,0,0,0,0
1562184_A_pacman,0.02740193,0.01856682,0.003679889,0.001333072
1562184_F_pacman,0.00044112,0.000782494,0.001408356,0.00052125
1562184_R_pacman,0,0,0,0
1562198_F_pacman,0.03263224,0.007344215,0.005268053,0.001860682
1562198_R_pacman,0,0,0,0
1562213_A_pacman,0.01579864,0.002984281,0.02286505,0.002620444
1562213_F_pacman,0.03059194,0.002797802,0.04337186,0.003629794
1562213_R_pacman,0,0,0,0
1562263_A_pacman,0.01902528,0.003556304,0.00258055,0.00061848
1562263_F_pacman,0.02937852,0.01896316,0.003039157,0.000609031
1562263_R_pacman,0,0,0,0
1562264_A_pacman,0.0164173,0.006967453,0.003019357,0.001430877
1562264_F_pacman,0.02451377,0.008603838,0.003435051,0.00120694
1562264_R_pacman,0,0,0,0
1562283_A_pacman,0.136103,0.04645709,0.04388563,0.00474995
1562283_F_pacman,0.1171311,0.0587071,0.05415892,0.01385819
1562283_R_pacman,0,0,0,0
1562441_A_pacman,0.3454071,0.01977572,0.1590759,0.0137877
1562441_R_pacman,0.3640641,0.02450519,0.1671892,0.01322943
1562442_R_pacman,0.8848769,0.05068561,0.2876806,0.01888665
1562443_F_pacman,0.6689417,0.06248913,0.2718884,0.01931734
1562443_R_pacman,0,0,0,0
1562448_A_pacman,0.1734492,0.005698824,0.09939143,0.007662394
1562448_F_pacman,0.1123116,0.01628445,0.07269253,0.002532838
1562448_R_pacman,0,0,0,0
1562449_A_pacman,0.1723125,0.02219085,0.1164651,0.01330677
1562449_F_pacman,0.183944,0.02693908,0.1209758,0.009295151
1562449_R_pacman,0,0,0,0
1562450_A_pacman,0.1626195,0.02018312,0.1137147,0.009117858
1562450_F_pacman,0.1726027,0.03664891,0.1125022,0.008147409
1562450_R_pacman,0,0,0,0
1562451_A_pacman,0.1645755,0.009485988,0.1006102,0.006892781
1562451_F_pacman,0.1752046,0.01287551,0.1024734,0.005903649
1562451_R_pacman,0,0,0,0
1562452_A_pacman,0.5230064,0.02054561,0.2843592,0.01712764
1562452_F_pacman,0.2296962,0.02099953,0.1508361,0.005116919
1562452_R_pacman,0,0,0,0
1562475_A_pacman,0.1671468,0.02156775,0.1105409,0.005831813
1562475_F_pacman,0.03182875,0.01575317,0.0136375,0.002481237
1562475_R_pacman,0,0,0,0
1562483_F_pacman,0.300594,0.03578963,0.1500944,0.006167283
1562483_R_pacman,0,0,0,0
1562484_F_pacman,0.1030282,0.006612529,0.1363571,0.004905583
1562484_R_pacman,0.01033118,0.004035029,0.000891398,0.000884833
1562487_R_pacman,0.1759532,0.01233108,0.1426422,0.004051614
1562589_A_pacman,0.201151,0.02438499,0.1569114,0.01502678
1562589_R_pacman,0,0,0,0
1562590_A_pacman,0.189818,0.0288288,0.1286568,0.0132626
1562590_R_pacman,0,0,0,0
1562591_A_pacman,0.08645234,0.007971026,0.09691711,0.007001626
1562591_R_pacman,0.09910161,0.01477926,0.06253011,0.006818081
1562699_F_pacman,0.1270874,0.008047344,0.09224777,0.004150714
1562699_R_pacman,0,0,0,0
1562741_A_pacman,0.06691687,0.0164075,0.05424716,0.005098363
1562741_F_pacman,0.02015811,0.006202243,0.01480774,0.003635379
1562741_R_pacman,0,0,0,0
1562787_A_pacman,0.1047736,0.01288568,0.09218392,0.006108408
1562787_F_pacman,0.03158658,0.006232114,0.0238161,0.005159164
1562787_R_pacman,0,0,0,0
1562845_A_pacman,0.3027879,0.09795099,0.04080285,0.009196956
1562845_F_pacman,4.43E-06,1.23E-05,0.000330615,0.000259571
1562845_R_pacman,0,0,0,0
1562846_A_pacman,0.002817903,0.003563204,0.000284508,0.000150729
1562846_F_pacman,0,0,0,0
1562846_R_pacman,0,0,0,0
1562900_F_pacman,0.05672098,0.003117967,0.04649038,0.004331171
1562900_R_pacman,0,0,1.12E-06,3.12E-06
1562902_A_pacman,0.1955146,0.02550294,0.1048929,0.007859244
1562902_F_pacman,0.1719805,0.02758998,0.05429844,0.003869911
1562902_R_pacman,0,0,0,0
1562903_A_pacman,0.2062899,0.03243101,0.1072443,0.006675319
1562903_F_pacman,0.1873144,0.03029814,0.05818744,0.00254855
1562903_R_pacman,0,0,0,0
1562904_A_pacman,0.213315,0.03297803,0.1041816,0.007642139
1562904_F_pacman,0.166991,0.01881965,0.0490665,0.002529169
1562904_R_pacman,0,0,0,0
1562958_A_pacman,0.1038615,0.02362804,0.03380901,0.004929834
1562958_F_pacman,0.05877197,0.009534277,0.03107703,0.007506254
1562958_R_pacman,0,0,0,0
1562982_A_pacman,0.06219276,0.003530583,0.0549875,0.003334357
1562982_F_pacman,0.03972318,0.01424879,0.04272936,0.006177874
1562982_R_pacman,0.000199045,0.000461124,5.03E-06,8.82E-06
1563090_A_pacman,0.04459417,0.01698654,0.02703956,0.003899925
1563090_F_pacman,0.003133954,0.001464513,0.000503224,0.000172598
1563090_R_pacman,0,0,0,0
1563091_A_pacman,0.04493316,0.003089538,0.01985745,0.00100268
1563091_F_pacman,0.002140459,0.002025347,0.000367767,0.000319204
1563091_R_pacman,0,0,0,0
1563096_A_pacman,0.0160178,0.001116807,0.042761,0.001585769
1563096_F_pacman,0,0,0,0
1563096_R_pacman,0,0,0,0
1563097_A_pacman,0.01587189,0.000516338,0.0423481,0.001316866
1563097_F_pacman,0,0,0,0
1563097_R_pacman,0,0,0,0
1563098_A_pacman,0.01615527,0.000698139,0.04196055,0.001428003
1563098_F_pacman,0,0,0,0
1563098_R_pacman,0,0,0,0
1563099_A_pacman,0.01595686,0.000882097,0.04183469,0.002366725
1563099_F_pacman,0,0,0,0
1563099_R_pacman,0,0,0,0
1563100_A_pacman,0.01271185,0.000448405,0.03625828,0.001966707
1563100_F_pacman,0.01187955,0.00090846,0.03105885,0.001865376
1563100_R_pacman,0,0,0,0
1563101_A_pacman,0.01266795,0.000340719,0.0359406,0.002224897
1563101_F_pacman,0.01299805,0.000741629,0.03239272,0.001740206
1563101_R_pacman,0,0,0,0
1563102_A_pacman,0.01246294,0.000849558,0.03558775,0.00127155
1563102_F_pacman,0.01205047,0.000412688,0.03074583,0.001701525
1563102_R_pacman,0,0,0,0
1563103_A_pacman,0.01233214,0.000786857,0.03543955,0.000749231
1563103_F_pacman,0.01276603,0.000247781,0.03056134,0.000820121
1563103_R_pacman,0,0,0,0
1563104_A_pacman,0.01239597,0.000540665,0.03595563,0.00078375
1563104_F_pacman,0.01227823,0.001401227,0.03221654,0.001431956
1563104_R_pacman,0,0,0,0
1563105_IA_pacman,0.2021171,0.02296392,0.05965748,0.00417003
1563105_IF_pacman,0.2410312,0.03776216,0.05989156,0.003914634
1563105_R_pacman,0,0,0,0
1563234_F_pacman,0.5242789,0.04024448,0.2821394,0.01962768
1563234_R_pacman,0,0,0,0
1563276_F_pacman,0.05429711,0.02202163,0.02314851,0.00383313
1563276_R_pacman,0,0,0,0
1563277_A_pacman,0.01452799,0.008376865,0.001139574,0.000556475
1563277_F_pacman,0.001383236,0.002327346,0.000292703,0.000164208
1563277_R_pacman,0,0,0,0
1563279_F_pacman,0.04781151,0.006202396,0.02185602,0.001502317
1563279_R_pacman,0,0,0,0
1563328_A_pacman,0.3272384,0.03409958,0.1433682,0.005668302
1563328_F_pacman,0.2300492,0.04197676,0.1051362,0.01212693
1563328_R_pacman,0.2399431,0.05043704,0.08554959,0.01066021
1563329_A_pacman,0.3044563,0.04942577,0.1460615,0.009531029
1563329_F_pacman,0.2188169,0.04829493,0.1165521,0.01309826
1563329_R_pacman,0.2140263,0.02127344,0.09651207,0.01913946
1563330_A_pacman,0.3224663,0.04327117,0.1422428,0.004886517
1563330_F_pacman,0.2218437,0.03766682,0.1072609,0.00556513
1563330_R_pacman,0.2111191,0.05347955,0.09107915,0.002895084
1563331_A_pacman,0.3133499,0.03942174,0.1347769,0.01028782
1563331_F_pacman,0.2332628,0.03624781,0.1040981,0.003952445
1563331_R_pacman,0.2301273,0.04715136,0.08564418,0.007526746
1563332_A_pacman,0.3304532,0.04941565,0.1324092,0.01122801
1563332_F_pacman,0.230118,0.01929219,0.09909907,0.006552937
1563332_R_pacman,0.2262118,0.04026718,0.08367661,0.009490032
1563333_A_pacman,0.3354728,0.02126787,0.1321857,0.01344915
1563333_F_pacman,0.2367785,0.02010514,0.09993634,0.00632962
1563333_R_pacman,0.200861,0.04579988,0.09838368,0.006715857
1563334_A_pacman,0.3212926,0.03159635,0.1253967,0.0151281
1563334_F_pacman,0.2265459,0.03769561,0.1018443,0.01095232
1563334_R_pacman,0.2259317,0.02658811,0.08745254,0.01184836
1563335_A_pacman,0.3012215,0.02384633,0.1313355,0.01303263
1563335_F_pacman,0.2477394,0.02432169,0.09774454,0.005903666
1563335_R_pacman,0.2334194,0.02417055,0.08993562,0.008187878
1563336_A_pacman,0.3086275,0.04478001,0.1222704,0.008806361
1563336_F_pacman,0.2502405,0.04802276,0.09390487,0.006402555
1563336_R_pacman,0.2503445,0.05207868,0.09534829,0.01929332
1563337_A_pacman,0.3961404,0.04885533,0.1533219,0.00879294
1563337_F_pacman,0.2910368,0.07792095,0.1325025,0.01592489
1563337_R_pacman,0.2768764,0.04635775,0.1119479,0.01878292
1563397_R_pacman,0.159862,0.01649164,0.1194701,0.007476948
1563398_R_pacman,0.1326115,0.02551276,0.09503756,0.005118446
1563524_IF_pacman,0.07422193,0.02807898,0.01773402,0.006796443
1563524_R_pacman,0,0,0,0
1563526_IF_pacman,0.04556493,0.003352353,0.04143758,0.004856324
1563526_R_pacman,0,0,0,0
1563761_F_pacman,0.3348465,0.03514961,0.1691864,0.01482678
1563761_R_pacman,0.0113158,0.004534756,0.005773203,0.001573349
1563780_R_pacman,0.01449343,0.000812317,0.02373547,0.000539965
1563786_A_pacman,0.0601583,0.003744197,0.06297467,0.002728228
1563786_F_pacman,0.06950777,0.01082237,0.05778675,0.006248153
1563786_R_pacman,0,0,0,0
1563789_R_pacman,0.05228444,0.008429216,0.048748,0.004166965
1563834_R_pacman,0.4972151,0.0533218,0.2365532,0.01131046
1563857_F_pacman,0.6263593,0.02267966,0.2773589,0.02215236
1563857_R_pacman,0,0,0,0
1563858_R_pacman,0.7822895,0.05625173,0.3106675,0.02529192
1563881_A_pacman,0.1298914,0.02757378,0.06750769,0.009232084
1563881_R_pacman,0.1129052,0.0156005,0.04651858,0.007213552
1563882_A_pacman,0.1118788,0.01451416,0.0733466,0.01125495
1563882_R_pacman,0.09919815,0.03820312,0.04459539,0.009454938
1564007_A_pacman,0.06369241,0.008005626,0.05261508,0.002899379
1564007_F_pacman,0.04724223,0.009316875,0.02811501,0.003470886
1564007_R_pacman,0,0,0,0
1564029_A_pacman,0.447608,0.0318068,0.1534684,0.03264036
1564029_R_pacman,0,0,0,0
1564083_R_pacman,0.4730237,0.02616598,0.1712392,0.01836935
1564111_IF_pacman,0.4111069,0.04183548,0.2174801,0.01995387
1564111_R_pacman,0,0,0,0
1564116_IF_pacman,0.02108152,0.007354624,0.01463769,0.00399941
1564116_R_pacman,0,0,0,0
1564177_R_pacman,0.2604458,0.03003079,0.1034585,0.008993885
1564178_R_pacman,0.2670246,0.02467858,0.10856,0.0105675
1564179_R_pacman,0.2781861,0.02269273,0.110171,0.009822032
1564182_A_pacman,0.1551609,0.02556677,0.08991159,0.009657271
1564182_R_pacman,0,0,0,0
1564189_F_pacman,0.000122981,0.000270021,2.20E-05,4.46E-05
1564189_R_pacman,0,0,0,0
1564265_A_pacman,0.06055703,0.01458075,0.02531451,0.004769592
1564265_R_pacman,0.04092634,0.02823165,0.01915711,0.003468223
1564345_IF_pacman,0.2571595,0.01238581,0.1621568,0.006774825
1564345_R_pacman,0,0,0,0
1564351_IF_pacman,0.2433049,0.01687914,0.1482596,0.004460529
1564351_R_pacman,0,0,0,0
1564420_A_pacman,1.109885,0.1281696,0.3280712,0.04016697
1564420_R_pacman,0.633991,0.05823914,0.186423,0.03116374
1564424_F_pacman,0.9010932,0.05128116,0.3624239,0.02968677
1564424_R_pacman,0,0,0,0
1564484_A_pacman,0.000183378,0.000275721,0.001090078,0.000358399
1564484_R_pacman,0,0,0,0
1564613_F_pacman,0.2867165,0.03574132,0.1481463,0.01131074
1564613_R_pacman,0,0,0,0
1564619_F_pacman,0.04700128,0.007531313,0.04441209,0.003529042
1564619_R_pacman,0,0,0,0
1564751_F_pacman,0.406425,0.05915242,0.07754836,0.006524518
1564751_R_pacman,0,0,0,0
1564854_A_pacman,0.1247255,0.02136238,0.08514724,0.006472714
1564854_F_pacman,0.09649403,0.02373201,0.07585566,0.006039011
1564854_R_pacman,0.000207791,0.000557042,2.29E-05,2.47E-05
1564900_IF_pacman,0.08071461,0.006896906,0.08749006,0.002473383
1564900_R_pacman,0.02223243,0.001573445,0.03332247,0.001539358
1564979_A_pacman,0.3946636,0.04448984,0.1628353,0.006997778
1564979_F_pacman,0.2052952,0.05057641,0.08726505,0.007915785
1564979_R_pacman,0.111021,0.02127435,0.04785579,0.01061123
1564983_A_pacman,0.2841415,0.01324055,0.2229293,0.009566364
1564983_F_pacman,0.3988115,0.0196549,0.1897537,0.02029352
1564983_R_pacman,0,0,0,0
1564984_A_pacman,0.2503122,0.01692103,0.2053567,0.009260302
1564984_F_pacman,0.3918608,0.08093692,0.1831553,0.01964698
