name,n_atom,ave_mass,Volume,Density,sg,Di,Df,Dif,VF,PV,ASA,NASA,topology,catention,dimension,f-sbu-chi-0,f-sbu-chi-1,f-sbu-chi-2,f-sbu-chi-3,f-sbu-Z-0,f-sbu-Z-1,f-sbu-Z-2,f-sbu-Z-3,f-sbu-I-0,f-sbu-I-1,f-sbu-I-2,f-sbu-I-3,f-sbu-T-0,f-sbu-T-1,f-sbu-T-2,f-sbu-T-3,f-sbu-S-0,f-sbu-S-1,f-sbu-S-2,f-sbu-S-3,mc-chi-0,mc-chi-1,mc-chi-2,mc-chi-3,mc-Z-0,mc-Z-1,mc-Z-2,mc-Z-3,mc-I-0,mc-I-1,mc-I-2,mc-I-3,mc-T-0,mc-T-1,mc-T-2,mc-T-3,mc-S-0,mc-S-1,mc-S-2,mc-S-3,D_mc-chi-0,D_mc-chi-1,D_mc-chi-2,D_mc-chi-3,D_mc-Z-0,D_mc-Z-1,D_mc-Z-2,D_mc-Z-3,D_mc-I-0,D_mc-I-1,D_mc-I-2,D_mc-I-3,D_mc-T-0,D_mc-T-1,D_mc-T-2,D_mc-T-3,D_mc-S-0,D_mc-S-1,D_mc-S-2,D_mc-S-3,f-link-chi-0,f-link-chi-1,f-link-chi-2,f-link-chi-3,f-link-Z-0,f-link-Z-1,f-link-Z-2,f-link-Z-3,f-link-I-0,f-link-I-1,f-link-I-2,f-link-I-3,f-link-T-0,f-link-T-1,f-link-T-2,f-link-T-3,f-link-S-0,f-link-S-1,f-link-S-2,f-link-S-3,lc-chi-0,lc-chi-1,lc-chi-2,lc-chi-3,lc-Z-0,lc-Z-1,lc-Z-2,lc-Z-3,lc-I-0,lc-I-1,lc-I-2,lc-I-3,lc-T-0,lc-T-1,lc-T-2,lc-T-3,lc-S-0,lc-S-1,lc-S-2,lc-S-3,lc-alpha-0,lc-alpha-1,lc-alpha-2,lc-alpha-3,D_lc-chi-0,D_lc-chi-1,D_lc-chi-2,D_lc-chi-3,D_lc-Z-0,D_lc-Z-1,D_lc-Z-2,D_lc-Z-3,D_lc-I-0,D_lc-I-1,D_lc-I-2,D_lc-I-3,D_lc-T-0,D_lc-T-1,D_lc-T-2,D_lc-T-3,D_lc-S-0,D_lc-S-1,D_lc-S-2,D_lc-S-3,D_lc-alpha-0,D_lc-alpha-1,D_lc-alpha-2,D_lc-alpha-3,func-chi-0,func-chi-1,func-chi-2,func-chi-3,func-Z-0,func-Z-1,func-Z-2,func-Z-3,func-I-0,func-I-1,func-I-2,func-I-3,func-T-0,func-T-1,func-T-2,func-T-3,func-S-0,func-S-1,func-S-2,func-S-3,func-alpha-0,func-alpha-1,func-alpha-2,func-alpha-3,D_func-chi-0,D_func-chi-1,D_func-chi-2,D_func-chi-3,D_func-Z-0,D_func-Z-1,D_func-Z-2,D_func-Z-3,D_func-I-0,D_func-I-1,D_func-I-2,D_func-I-3,D_func-T-0,D_func-T-1,D_func-T-2,D_func-T-3,D_func-S-0,D_func-S-1,D_func-S-2,D_func-S-3,D_func-alpha-0,D_func-alpha-1,D_func-alpha-2,D_func-alpha-3,KH,error,co2,co2_error,n2,n2_error
7033330_R,102,11.87186275,3203.73,0.627642,12,10.1584,8.01054,10.15423,0.7658,1.22012,2335.76,0,,1,3,113.4922667,208.1066667,372.7517333,502.368,1678.666667,3336,3968,3434.666667,14,28,44,61.33333333,72,177.3333333,226.6666667,229.3333333,9.120733333,20.45946667,30.20013333,33.9,3.61,28.652,28.405,53.124,841,1015,899,1653,1,4.5,6,10,20.5,47.5,71,98,1.9044,4.5609,5.8236,9.3288,0,-6.53,-3.55,-8.96,0,95.5,143,233,0,0,0,0,0,10,11,22,0,2.905,4.06,7.04,166.3851,332.061,523.3436,585.628,756,1524,2234,2134,23,48,74,88,122,300,426,432,10.5999,24.3628,35.753,38.2988,11.1856,10.455,23.0466,16.768,60.25,57,110.25,84.25,1,1.25,2.5,2,1.75,5.25,7,6.5,0.5403,0.710325,1.245,1.0569,34.7575,86.7275,117.256307,119.0781535,0,0.9125,1.21,1.6675,0,2,4.75,4.75,0,0,0,0,0,-2,-1.5,-3,0,-0.04,0.155,0.03,0,-6.45,-4.028555,-9.2517775,10.5376,16.014,33.2396,26.556,56.5,87,150.5,100.5,1,2,4,3.5,5,15,21.5,16.5,0.5477,1.1473,1.9725,1.55585,41.425,155.375,230.152614,193.538921,0,1.18,2.02,2.64,0,2.5,8.5,12,0,0,0,0,0,-1,1.5,1,0,-0.05,0.33,0.51,0,-8.85,-5.95711,-5.560665,0.000149863,2.83E-05,0.000495487,0.0001746,0.1643984,0.006805101
7033330_R,102,11.87186275,3203.73,0.627642,12,10.1584,8.01054,10.15423,0.7658,1.22012,2335.76,0,,1,3,113.4922667,208.1066667,372.7517333,502.368,1678.666667,3336,3968,3434.666667,14,28,44,61.33333333,72,177.3333333,226.6666667,229.3333333,9.120733333,20.45946667,30.20013333,33.9,3.61,28.652,28.405,53.124,841,1015,899,1653,1,4.5,6,10,20.5,47.5,71,98,1.9044,4.5609,5.8236,9.3288,0,-6.53,-3.55,-8.96,0,95.5,143,233,0,0,0,0,0,10,11,22,0,2.905,4.06,7.04,166.3851,332.061,523.3436,585.628,756,1524,2234,2134,23,48,74,88,122,300,426,432,10.5999,24.3628,35.753,38.2988,11.1856,10.455,23.0466,16.768,60.25,57,110.25,84.25,1,1.25,2.5,2,1.75,5.25,7,6.5,0.5403,0.710325,1.245,1.0569,34.7575,86.7275,117.256307,119.0781535,0,0.9125,1.21,1.6675,0,2,4.75,4.75,0,0,0,0,0,-2,-1.5,-3,0,-0.04,0.155,0.03,0,-6.45,-4.028555,-9.2517775,10.5376,16.014,33.2396,26.556,56.5,87,150.5,100.5,1,2,4,3.5,5,15,21.5,16.5,0.5477,1.1473,1.9725,1.55585,41.425,155.375,230.152614,193.538921,0,1.18,2.02,2.64,0,2.5,8.5,12,0,0,0,0,0,-1,1.5,1,0,-0.05,0.33,0.51,0,-8.85,-5.95711,-5.560665,0.000149863,2.83E-05,0.000495487,0.0001746,0.1643984,0.006805101
7033356_R,364,9.424476374,3573.09,1.59428,62,3.1418,1.19441,3.10248,0.3422,0.214643,0,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005215232,0.000754701,0,0,3.64E-06,1.01E-05
7033356_R,364,9.424476374,3573.09,1.59428,62,3.1418,1.19441,3.10248,0.3422,0.214643,0,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005215232,0.000754701,0,0,3.64E-06,1.01E-05
7033357_R,288,10.17262986,3451.87,1.40935,62,3.66983,2.86613,3.60295,0.441,0.31291,0,43.8486,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000319004,4.32E-05,3.27E-05,1.83E-05,0.000849058,0.000472555
7033358_R,412,8.657566505,3498.94,1.6928,62,2.90107,1.43607,2.87172,0.3296,0.194707,0,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28E-05,1.15E-05,0,0,0,0
7033359_R,364,9.347978022,3585.33,1.57594,62,3.18672,1.2229,3.11273,0.344,0.218283,0,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003661469,0.002316809,0,0,1.22E-06,3.40E-06
7033359_R,364,9.347978022,3585.33,1.57594,62,3.18672,1.2229,3.11273,0.344,0.218283,0,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003661469,0.002316809,0,0,1.22E-06,3.40E-06
7033361_R,288,10.07594444,3457.79,1.39357,62,3.64542,2.71439,3.58394,0.4406,0.316166,0,41.8463,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000527722,0.000156416,6.46E-05,7.38E-05,0.000749516,0.000484073
7033411_R,118,14.33271186,1239.56,2.26562,14,1.94379,1.24387,1.93626,0.305,0.134621,0,0,,1,3,248.6487,501.0016,1341.271,1839.4368,7962,14752,25800,22560,31,72,152,244,234,752,1292,1392,17.7724,53.29,97.8966,123.4868,2.8561,34.8816,34.55486667,58.0008,2304,2304,5600,3840,1,6,9.333333333,10.66666667,36,104,148,160,2.1904,6.4824,9.9752,11.68213333,0,-10.5,-4.673333333,-16.29333333,0,240,331.3333333,432,0,0,0,0,0,18.66666667,31.33333333,37.33333333,0,4.5,7.073333333,7.893333333,286.1238,564.672,901.5908,1133.639,1314,2616,3968,4448,40,84,132,174,216,540,788,926,18.676,43.1508,64.97,78.819,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14E-30,8.58E-30,0,0,0,0
7033412_R,216,12.94818519,2376.73,1.95402,88,2.74372,1.50956,2.73978,0.3454,0.176764,0,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0104855,0.002785049,0,0,0,0
7033458_R,228,9.152035088,1949.54,1.77733,13,1.86357,1.42578,1.83336,0.3284,0.184771,0,0,hxl,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09E-66,5.49E-66,0,0,0,0
7033460_R,127,10.32841049,1332.13,1.63509,2,2.42147,1.43943,2.40908,0.3224,0.197176,0,0,kgd,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05E-13,9.65E-14,0,0,0,0
7033529_R,240,16.43045323,3454.36,1.89558,15,4.6577,3.13489,4.6577,0.4228,0.223045,0,389.621,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08E-05,1.13E-07,0.0011771,0.000228056,0.1019012,0.004401322
7033529_R,240,16.43045323,3454.36,1.89558,15,4.6577,3.13489,4.6577,0.4228,0.223045,0,389.621,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08E-05,1.13E-07,0.0011771,0.000228056,0.1019012,0.004401322
7033606_R,132,10.01462121,1714.17,1.28057,2,5.69092,5.15989,5.69092,0.4668,0.364526,887.956,0,sql,1,2,215.3774,398.5024,875.6364,1198.7008,5748,10272,12132,9360,26,56,100,144,164,448,588,544,18.0088,44.4,71.3432,85.7048,2.8561,33.5296,30.1665,56.6657,2304,2208,2016,2976,1,6,7,13,36,84,126,174,2.1904,6.5416,7.9772,12.3284,0,-9.7,-6.02,-11.56,0,242,294,562,0,0,0,0,0,22,21,49,0,4.46,4.97,10.91,212.7792,448.443,707.2617,820.1625,861,1872,2622,2796,32.5,68,107,127,175,424,583,649,13.55685,32.5556,47.0987,53.0827,10.5376,12.138,24.7428,19.336,56.5,66,105,76,1,1.5,3,2.5,2.5,7.5,10,8,0.5477,0.85855,1.4025,1.12835,41.425,113.565,160.962614,135.052614,0,0.935,1.775,1.975,0,2,8,8.5,0,0,0,0,0,-2,-1,-1.5,0,-0.04,0.34,0.33,0,-6.9,-4.00711,-5.05711,11.8336,17.544,37.668,49.622,64,96,156,188,1,2,4.5,6,4,13,21,26,0.5329,1.1242,2.09145,2.6426,28.09,119.78,215.5015245,269.3342075,0,1.78,4.53,6.215,0,4,16.5,24.5,0,0,0,0,0,-2.5,-1.5,-1,0,-0.08,0.42,0.76,0,-12,-16.810665,-19.017775,3.07E-06,1.08E-07,0.001030695,0.000173818,0.1426314,0.01387484
7033607_R,158,8.814410127,1600.52,1.4449,2,2.9353,1.23681,2.90878,0.3294,0.227975,0,0,sql,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.01E-10,2.10E-10,0,0,0,0
7033647_R,688,11.10434884,7287.41,1.74083,14,2.92774,1.25233,2.86028,0.3282,0.18853,0,0,crs,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41E-09,2.99E-09,0,0,0,0
7033732_R,256,9.57734375,5544.08,0.734364,15,9.53651,8.22335,9.53651,0.679,0.924609,1773.21,0,lon,2,3,83.8879,139.872,202.3112,299.472,1342,2328,2978,1632,11,20,28,36,48,112,126,88,7.4643,14.6236,21.0468,20.482,2.7225,21.384,25.245,51.117,900,900,1080,1680,1,4,6,12,16,40,72,96,1.7161,3.8776,6.0522,9.9036,0,-6.36,-5.4,-11.18,0,90,144,304,0,0,0,0,0,6,6,24,0,2.28,3.24,8.16,404.2867,880.005,1397.6664,1772.611,1684,3804,5568,6112,63,136,216,284,352,888,1304,1510,27.4455,67.2672,101.4024,120.8664,10.5376,12.138,24.7428,19.336,56.5,66,105,76,1,1.5,3,2.5,2.5,7.5,10,8,0.5477,0.85855,1.4025,1.12835,41.425,113.565,160.962614,135.052614,0,0.935,1.775,1.975,0,2,8,8.5,0,0,0,0,0,-2,-1,-1.5,0,-0.04,0.34,0.33,0,-6.9,-4.00711,-5.05711,10.9696,11.016,24.07306667,29.07466667,59,60,130.6666667,138.6666667,1,1.333333333,2.666666667,3.666666667,2,6,10.66666667,15.33333333,0.542766667,0.759733333,1.5,1.896966667,36.98,95.67333333,170.1466667,241.455076,0,0.92,1.246666667,2.563333333,0,2,2.666666667,8.333333333,0,0,0,0,0,-2,-2.666666667,-3.666666667,0,-0.04,-0.053333333,0.166666667,0,-6.6,-9.2,-12.57140667,2.67E-05,1.53E-05,0.000792772,0.000117561,0.1991413,0.009742259
7033853_R,444,8.828100847,6959.92,0.93518,57,6.53226,5.27999,6.52766,0.5608,0.599671,1518.26,0,pts,4,3,182.0056,321.1136,595.476,894.2336,1695,3720,6016,6288,21,40,70,108,110,288,408,424,12.9032,27.0492,47.017,64.2556,3.5344,35.7952,49.7824,97.3088,729,1188,1674,2376,1,6,10,20,36,96,180,216,1.5876,5.6196,9.6516,15.1704,0,-7.76,-7.68,-14.16,0,118,208,452,0,0,0,0,0,20,30,84,0,3.1,4.94,13.16,613.1896,1407.141,2239.318,2911.874,2350,5760,8272,9248,102,222,356,476,578,1470,2180,2580,42.0534,106.5526,161.058,194.1996,10.5376,12.9808,26.2736,10.564,56.5,70,113,28,1,1.5,3,1.5,2.5,7.5,9,5,0.5477,0.85125,1.3879,0.56625,41.425,103.23,145.062614,75.162614,0,0.69,1.33,1.085,0,1.5,7,6.5,0,0,0,0,0,-2,0,0.5,0,-0.03,0.36,0.37,0,-4.95,-1.00711,0.94289,10.1056,20.34266667,31.14506667,43.32,54,109.6666667,168.6666667,147,1,2.333333333,3.666666667,6,6.333333333,16,27.66666667,36,0.552633333,1.3225,2.087766667,2.565,45.87,158.1133333,269.5866667,350.917842,0,0.668333333,1.47,3.99,0,1.333333333,3,21,0,0,0,0,0,0.333333333,0,6,0,-0.026666667,-0.06,1.08,0,-5.5,-11.7,-3.02133,0.00011188,2.52E-05,0.009743577,0.007997481,0.2008032,0.01087826
7033904_R,416,9.031625,4236.91,1.47251,14,2.7197,1.27025,2.40669,0.3446,0.234022,0,0,pcu,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67E-10,2.38E-10,0,0,0,0
7033905_R,320,9.245227425,4070.65,1.20685,14,4.79928,2.20243,4.78,0.4578,0.379335,0,464.752,pcu,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000141276,2.76E-05,0.007475706,0.001588245,0.1953317,0.01949457
7033960_R,364,11.92974725,4421.91,1.63069,14,2.87876,1.9854,2.87876,0.4196,0.257314,0,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.81E-05,1.38E-05,0,0,0,0
7033978_R,146,13.92065753,1679.72,2.00921,2,3.00292,1.28113,3.00174,0.3282,0.163348,0,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38E-06,3.81E-07,0,0,0,0
7034027_R,144,10.48125278,1409.13,1.7786,2,2.43021,1.03151,2.37592,0.3196,0.179692,0,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45E-13,2.92E-13,0,0,0,0
7034127_R,228,11.74264233,2413.16,1.84231,15,1.98139,1.23604,1.9792,0.324,0.175867,0,0,sql,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77E-40,6.66E-40,0,0,0,0
7034127_R,228,11.74264233,2413.16,1.84231,15,1.98139,1.23604,1.9792,0.324,0.175867,0,0,sql,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77E-40,6.66E-40,0,0,0,0
7034128_R,228,11.83537917,2418.59,1.85269,15,2.02043,1.10605,2.01243,0.3238,0.174773,0,0,sql,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27E-34,2.98E-34,0,0,0,0
7034128_R,228,11.83537917,2418.59,1.85269,15,2.02043,1.10605,2.01243,0.3238,0.174773,0,0,sql,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27E-34,2.98E-34,0,0,0,0
7034129_R,228,11.86477127,2417.3,1.85829,15,2.02611,1.16678,2.01884,0.318,0.171126,0,0,sql,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.92E-38,1.79E-37,0,0,0,0
7034129_R,228,11.86477127,2417.3,1.85829,15,2.02611,1.16678,2.01884,0.318,0.171126,0,0,sql,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.92E-38,1.79E-37,0,0,0,0
7034130_R,228,11.9701218,2384.22,1.9008,15,1.96361,1.21224,1.88542,0.311,0.163616,0,0,sql,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07E-46,2.47E-46,0,0,0,0
7034130_R,228,11.9701218,2384.22,1.9008,15,1.96361,1.21224,1.88542,0.311,0.163616,0,0,sql,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07E-46,2.47E-46,0,0,0,0
7034131_R,228,12.04036549,2365,1.92748,15,1.94146,1.09142,1.93809,0.308,0.159794,0,0,sql,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92E-41,6.60E-41,0,0,0,0
7034131_R,228,12.04036549,2365,1.92748,15,1.94146,1.09142,1.93809,0.308,0.159794,0,0,sql,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92E-41,6.60E-41,0,0,0,0
7034132_R,120,11.92879354,1292.01,1.83975,2,2.44378,1.14041,2.33031,0.3374,0.183394,0,0,sql,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94E-17,2.57E-17,0,0,0,0
7034132_R,120,11.92879354,1292.01,1.83975,2,2.44378,1.14041,2.33031,0.3374,0.183394,0,0,sql,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94E-17,2.57E-17,0,0,0,0
