N_atoms,cell_00_0,cell_01_0,cell_02_0,cell_10_0,cell_11_0,cell_12_0,cell_20_0,cell_21_0,cell_22_0,volume_0,LCD_0,PLD_0,LFPD_0,density_0,VF_0,PV_0,f-sbu-chi-0,f-sbu-chi-1,f-sbu-chi-2,f-sbu-chi-3,f-sbu-Z-0,f-sbu-Z-1,f-sbu-Z-2,f-sbu-Z-3,f-sbu-I-0,f-sbu-I-1,f-sbu-I-2,f-sbu-I-3,f-sbu-T-0,f-sbu-T-1,f-sbu-T-2,f-sbu-T-3,f-sbu-S-0,f-sbu-S-1,f-sbu-S-2,f-sbu-S-3,mc-chi-0,mc-chi-1,mc-chi-2,mc-chi-3,mc-Z-0,mc-Z-1,mc-Z-2,mc-Z-3,mc-I-0,mc-I-1,mc-I-2,mc-I-3,mc-T-0,mc-T-1,mc-T-2,mc-T-3,mc-S-0,mc-S-1,mc-S-2,mc-S-3,D_mc-chi-0,D_mc-chi-1,D_mc-chi-2,D_mc-chi-3,D_mc-Z-0,D_mc-Z-1,D_mc-Z-2,D_mc-Z-3,D_mc-I-0,D_mc-I-1,D_mc-I-2,D_mc-I-3,D_mc-T-0,D_mc-T-1,D_mc-T-2,D_mc-T-3,D_mc-S-0,D_mc-S-1,D_mc-S-2,D_mc-S-3,f-link-chi-0,f-link-chi-1,f-link-chi-2,f-link-chi-3,f-link-Z-0,f-link-Z-1,f-link-Z-2,f-link-Z-3,f-link-I-0,f-link-I-1,f-link-I-2,f-link-I-3,f-link-T-0,f-link-T-1,f-link-T-2,f-link-T-3,f-link-S-0,f-link-S-1,f-link-S-2,f-link-S-3,lc-chi-0,lc-chi-1,lc-chi-2,lc-chi-3,lc-Z-0,lc-Z-1,lc-Z-2,lc-Z-3,lc-I-0,lc-I-1,lc-I-2,lc-I-3,lc-T-0,lc-T-1,lc-T-2,lc-T-3,lc-S-0,lc-S-1,lc-S-2,lc-S-3,lc-alpha-0,lc-alpha-1,lc-alpha-2,lc-alpha-3,D_lc-chi-0,D_lc-chi-1,D_lc-chi-2,D_lc-chi-3,D_lc-Z-0,D_lc-Z-1,D_lc-Z-2,D_lc-Z-3,D_lc-I-0,D_lc-I-1,D_lc-I-2,D_lc-I-3,D_lc-T-0,D_lc-T-1,D_lc-T-2,D_lc-T-3,D_lc-S-0,D_lc-S-1,D_lc-S-2,D_lc-S-3,D_lc-alpha-0,D_lc-alpha-1,D_lc-alpha-2,D_lc-alpha-3,func-chi-0,func-chi-1,func-chi-2,func-chi-3,func-Z-0,func-Z-1,func-Z-2,func-Z-3,func-I-0,func-I-1,func-I-2,func-I-3,func-T-0,func-T-1,func-T-2,func-T-3,func-S-0,func-S-1,func-S-2,func-S-3,func-alpha-0,func-alpha-1,func-alpha-2,func-alpha-3,D_func-chi-0,D_func-chi-1,D_func-chi-2,D_func-chi-3,D_func-Z-0,D_func-Z-1,D_func-Z-2,D_func-Z-3,D_func-I-0,D_func-I-1,D_func-I-2,D_func-I-3,D_func-T-0,D_func-T-1,D_func-T-2,D_func-T-3,D_func-S-0,D_func-S-1,D_func-S-2,D_func-S-3,D_func-alpha-0,D_func-alpha-1,D_func-alpha-2,D_func-alpha-3
446.0,19.3717,0.0,0.0,9.68585,16.77638431,0.0,9.68585,5.592128105,17.53866667,5699.840139,5.42413,3.86115,5.42413,1.28962,0.4522,0.350645,454.8892,968.3088,2150.0604,3245.8144,4561.0,12138.0,24246.0,31728.0,64.0,150.0,294.0,452.0,474.0,1476.0,2612.0,3562.0,36.0424,100.2922,188.4242,283.39,2.4025,29.667,33.096375,78.999625,625.0,1106.25,2850.0,2806.25,1.0,6.0,9.0,17.5,36.0,108.0,202.5,274.5,1.9321,6.19245,12.1347,17.4862,0.0,-9.84,-7.4025,-23.8425,0.0,105.75,111.0,325.25,0.0,0.0,0.0,0.0,0.0,18.0,20.25,59.25,0.0,3.885,3.78,11.745,149.98894,319.71088,506.607,616.552,536.8,1201.6,1556.4,1528.0,24.6,50.4,82.4,103.2,132.8,328.0,444.4,464.8,9.3815,22.83576,32.85176,36.02856,9.8176,12.40844444,17.35386667,16.70888889,52.33333333,66.77777778,74.33333333,57.88888889,1.0,1.444444444,2.222222222,2.222222222,2.333333333,6.111111111,8.222222222,7.222222222,0.555922222,0.820788889,1.0732,0.940622222,48.83333333,98.66111111,134.7806316,115.7345788,0.0,0.48,1.292222222,1.744444444,0.0,1.0,5.555555556,8.444444444,0.0,0.0,0.0,0.0,0.0,-1.333333333,-1.0,-0.777777778,0.0,-0.02,0.222222222,0.386666667,0.0,-3.7,-3.538073333,-2.519011111,3.080533333,4.6208,1.540266667,0.0,16.33333333,24.5,8.166666667,0.0,0.333333333,0.5,0.166666667,0.0,0.833333333,1.0,0.166666667,0.0,0.1875,0.28125,0.09375,0.0,18.25333333,27.38,9.126666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,7.6839,0.0,0.0,0.0,7.7555,0.0,0.0,0.0,13.0195,775.8643773,3.10748,2.63654,3.09084,1.66069,0.437,0.263143,113.551,182.8704,412.536,526.32,1329.0,3168.0,3864.0,2880.0,13.0,24.0,42.0,60.0,66.0,168.0,192.0,120.0,8.3424,17.7828,27.6294,33.726,3.5344,38.8032,28.764,63.6192,729.0,1296.0,972.0,1458.0,1.0,6.0,6.0,12.0,36.0,72.0,108.0,108.0,1.5876,5.5188,5.8212,8.316,0.0,-9.36,-4.02,-11.28,0.0,114.0,126.0,270.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,54.0,0.0,3.18,2.94,8.52,35.0097,46.308,53.9392,0.0,165.0,204.0,160.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.7956,2.8182,2.1462,0.0,11.8336,8.772,19.4016,0.0,64.0,48.0,72.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.5329,0.5621,0.803,0.0,28.09,59.89,51.977683,0.0,0.0,0.89,1.24,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.04,0.36,0.0,0.0,-6.0,0.79289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,7.6225,0.0,0.0,0.0,7.7814,0.0,0.0,0.0,12.728,754.9450473,3.05341,2.66042,3.05206,1.7046,0.434,0.254605,113.6647,184.1088,413.454,526.32,1384.0,3264.0,3936.0,2880.0,13.0,24.0,42.0,60.0,66.0,168.0,192.0,120.0,8.2189,17.3448,27.1674,33.726,3.6481,39.4224,29.223,64.6344,784.0,1344.0,1008.0,1512.0,1.0,6.0,6.0,12.0,36.0,72.0,108.0,108.0,1.4641,5.2998,5.5902,7.986,0.0,-9.18,-3.84,-10.92,0.0,120.0,132.0,282.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,54.0,0.0,2.88,2.64,7.92,35.0097,46.308,53.9392,0.0,165.0,204.0,160.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.7956,2.8182,2.1462,0.0,11.8336,8.772,19.4016,0.0,64.0,48.0,72.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.5329,0.5621,0.803,0.0,28.09,59.89,51.977683,0.0,0.0,0.89,1.24,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.04,0.36,0.0,0.0,-6.0,0.79289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,7.6892,0.0,0.0,0.0,7.7385,0.0,0.0,0.0,13.0205,774.7571735,3.10842,2.64119,3.10842,1.71842,0.449,0.261286,112.7391,173.376,405.498,526.32,1500.0,3456.0,4080.0,2880.0,13.0,24.0,42.0,60.0,66.0,168.0,192.0,120.0,8.4709,18.2208,28.0914,33.726,2.7225,34.056,25.245,55.836,900.0,1440.0,1080.0,1620.0,1.0,6.0,6.0,12.0,36.0,72.0,108.0,108.0,1.7161,5.7378,6.0522,8.646,0.0,-10.74,-5.4,-14.04,0.0,132.0,144.0,306.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,54.0,0.0,3.48,3.24,9.12,35.0097,46.308,53.9392,0.0,165.0,204.0,160.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.7956,2.8182,2.1462,0.0,11.8336,8.772,19.4016,0.0,64.0,48.0,72.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.5329,0.5621,0.803,0.0,28.09,59.89,51.977683,0.0,0.0,0.89,1.24,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.04,0.36,0.0,0.0,-6.0,0.79289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636.0,20.463,0.0,0.0,0.0,43.252,0.0,0.0,-21.626,37.45733076,33152.19777,17.23979,11.94779,17.22882,0.311959,0.8646,2.77152,127.8988,244.928,456.1952,525.632,2338.0,4480.0,4832.0,6016.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841.0,928.0,696.0,1624.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.9044,4.0296,4.2504,8.28,0.0,-6.16,-2.6,-8.76,0.0,84.0,92.0,176.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.6,2.44,5.04,1001.793,2209.779,3609.7482,4826.916,4206.0,9648.0,14808.0,17136.0,156.0,342.0,558.0,768.0,900.0,2322.0,3558.0,4320.0,68.4252,170.3394,265.9926,333.144,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,9.2416,23.256,46.512,86.64,49.0,126.0,252.0,294.0,1.0,3.0,6.0,12.0,9.0,27.0,54.0,72.0,0.5625,1.7325,3.465,5.13,54.76,250.86,501.72,701.835684,0.0,1.47,2.94,7.98,0.0,3.0,6.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,-0.06,-0.12,2.16,0.0,-11.7,-23.4,-6.04266
94.0,9.4902,0.0,0.0,0.410541305,13.9062413,0.0,4.106786667,1.907423272,16.11978689,2127.376816,6.62806,4.69762,5.65255,0.902784,0.6684,0.740376,111.2935,164.9154,424.674,491.232,4081.0,6312.0,6360.0,2688.0,13.0,26.0,46.0,56.0,72.0,184.0,232.0,144.0,9.8524,23.3486,34.4978,31.4776,1.2769,23.3232,17.289,34.8492,3481.0,2832.0,2124.0,4248.0,1.0,6.0,6.0,10.0,36.0,72.0,108.0,144.0,3.0976,7.7088,8.1312,13.1296,0.0,-13.86,-8.52,-19.54,0.0,306.0,318.0,518.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,36.0,0.0,6.18,5.94,10.14,314.9673,659.9285,1060.1976,1321.4124,1395.0,2978.0,4536.0,4932.0,46.0,99.0,158.0,204.0,257.0,651.0,966.0,1104.0,20.9246,50.1815,76.6862,89.8012,11.8336,8.772,20.6056,20.6056,64.0,48.0,112.0,112.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,0.5329,0.5621,1.095,1.095,28.09,59.89,87.98,87.98,0.0,0.89,0.89,0.89,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-0.04,-0.04,-0.04,0.0,-6.0,-6.0,-6.0,4.6208,9.424,15.504,22.192,24.5,43.75,84.0,91.0,0.5,1.25,2.0,3.0,3.25,8.25,15.0,17.5,0.28125,0.646875,1.155,1.4325,27.38,91.9581535,167.24,200.592614,0.0,0.7,0.98,1.82,0.0,2.5,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.0,0.075,-0.04,0.34,0.0,-3.1767775,-7.8,-4.90711
524.0,16.153,0.0,0.0,-1.876645116,16.04180366,0.0,-5.368848496,-6.014568477,30.24291806,7836.643352,5.94757,3.03888,5.94757,1.24476,0.508,0.40811,380.2398,678.3036,2484.896,2133.8436,16440.0,30768.0,41600.0,38736.0,42.0,112.0,252.0,280.0,424.0,1384.0,1880.0,1848.0,33.2006,105.8428,177.48,200.522,1.2996,28.9047,15.8346,44.8932,3600.0,3540.0,5400.0,5520.0,1.0,7.5,6.0,13.0,58.5,141.0,162.0,229.5,3.0276,9.5613,9.7266,16.9302,0.0,-16.805,-7.05,-24.56,0.0,391.0,270.0,688.0,0.0,0.0,0.0,0.0,0.0,40.5,21.0,59.0,0.0,7.555,4.85,12.89,569.5952,1236.676,2002.8848,2548.156,2462.0,5500.0,8432.0,9352.0,86.0,188.0,304.0,400.0,492.0,1260.0,1904.0,2200.0,38.5318,94.6804,146.744,175.3392,11.4387037,9.903444444,20.04259259,18.03888889,61.92592593,54.22222222,109.037037,95.11111111,1.0,1.148148148,2.0,2.148148148,1.592592593,3.888888889,5.037037037,7.333333333,0.537344444,0.647655556,1.101725926,1.17097037,35.46777778,73.78481481,100.38,137.3696804,0.0,0.692222222,0.824074074,1.7,0.0,1.555555556,1.851851852,4.444444444,0.0,0.0,0.0,0.0,0.0,-1.555555556,-1.851851852,-3.407407407,0.0,-0.031111111,-0.037037037,-0.014814815,0.0,-4.666666667,-5.555555556,-10.10475704,9.2416,18.848,31.008,44.384,49.0,87.5,168.0,182.0,1.0,2.5,4.0,6.0,6.5,16.5,30.0,35.0,0.5625,1.29375,2.31,2.865,54.76,183.916307,334.48,401.185228,0.0,1.4,1.96,3.64,0.0,5.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.15,-0.08,0.68,0.0,-6.353555,-15.6,-9.81422
740.0,11.855,0.0,0.0,0.0,23.235,0.0,0.0,-3.368979937,36.59424784,10079.91942,7.38415,6.2427,7.38415,1.11891,0.5352,0.478323,115.67088,213.64464,349.421,380.17232,3118.6,4896.0,5649.6,4024.8,14.2,29.6,42.4,47.2,73.6,179.2,225.6,170.4,10.15894,22.54408,31.00556,29.87308,3.2521,23.8857,21.789775,40.38025,1544.0,1296.0,1512.0,1712.0,1.0,4.0,4.75,8.375,16.25,36.5,63.0,76.75,1.82725,4.0478,5.0521,7.42565,0.0,-6.09,-3.21,-7.07125,0.0,118.75,129.0,258.0,0.0,0.0,0.0,0.0,0.0,7.25,3.5,14.5,0.0,2.375,2.385,5.47125,557.3998,1179.079,1964.7594,2627.2212,2034.25,4492.0,6663.0,7707.0,90.25,186.5,316.5,427.0,503.0,1270.5,1859.5,2224.0,34.734425,85.28165,130.68205,166.4129,11.13931429,10.57521429,24.07831429,31.90428571,59.98214286,57.64285714,115.2142857,148.9642857,1.0,1.267857143,2.803571429,3.910714286,1.803571429,5.946428571,9.928571429,15.01785714,0.540828571,0.7209125,1.422241071,1.9967125,35.23375,88.64446429,157.9939004,239.5104345,0.0,0.914107143,1.73375,2.868035714,0.0,2.0,6.017857143,9.517857143,0.0,0.0,0.0,0.0,0.0,-2.267857143,-2.571428571,-4.410714286,0.0,-0.04,0.1475,0.193571429,0.0,-6.482142857,-7.584166071,-13.26617375,5.9168,6.278,10.3028,8.17,32.0,26.0,56.0,28.0,0.5,0.75,1.0,1.0,1.25,2.75,3.0,3.0,0.26645,0.348575,0.5475,0.4161,14.045,35.91692075,43.99,41.8888415,0.0,0.755,0.445,1.065,0.0,2.75,1.0,4.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.07,-0.02,0.16,0.0,-2.8017775,-3.0,-2.603555
64.0,10.4135,0.0,0.0,-3.4087216,9.988475553,0.0,-2.345797398,-3.272793174,13.44726899,1398.717552,6.16109,5.04479,6.14883,1.68509,0.5712,0.338974,320.8524,521.504,1249.8576,1365.5424,20208.0,23680.0,20832.0,19968.0,36.0,80.0,132.0,168.0,220.0,560.0,712.0,752.0,28.6628,70.664,96.8964,109.8504,1.5376,21.328,14.229,31.2914,4624.0,2720.0,1836.0,4012.0,1.0,5.0,4.5,8.5,26.0,52.0,69.0,104.0,2.7225,6.0225,5.71725,10.53525,0.0,-11.0,-5.895,-14.695,0.0,300.0,279.0,519.0,0.0,0.0,0.0,0.0,0.0,16.0,9.5,22.5,0.0,4.6,3.96,7.64,169.3738,292.842,461.9708,539.529,874.0,1512.0,2336.0,2568.0,20.0,40.0,60.0,74.0,100.0,240.0,332.0,378.0,10.466,21.9912,32.1372,37.961,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,7.889066667,5.848,13.73706667,11.696,42.66666667,32.0,74.66666667,64.0,0.666666667,0.666666667,1.333333333,1.333333333,0.666666667,2.0,2.666666667,4.0,0.355266667,0.374733333,0.73,0.749466667,18.72666667,39.92666667,58.65333333,79.85333333,0.0,0.593333333,0.593333333,1.186666667,0.0,1.333333333,1.333333333,2.666666667,0.0,0.0,0.0,0.0,0.0,-1.333333333,-1.333333333,-2.666666667,0.0,-0.026666667,-0.026666667,-0.053333333,0.0,-4.0,-4.0,-8.0
64.0,10.285,0.0,0.0,5.117126336,10.3787889,0.0,4.796008111,-1.20390496,12.5740546,1342.228068,5.74056,4.35551,5.74056,1.76429,0.5562,0.315255,370.6292,652.688,1826.0812,1653.702,21028.0,30000.0,24184.0,21744.0,42.0,104.0,192.0,208.0,352.0,1048.0,1096.0,1048.0,31.9686,92.2548,129.878,133.0216,1.5625,26.8375,14.34375,32.58125,4761.0,3450.0,1863.0,4209.0,1.0,6.5,4.5,9.0,42.5,98.0,88.5,150.5,2.6896,7.8474,5.6826,11.1356,0.0,-13.345,-5.85,-14.815,0.0,398.5,283.5,560.0,0.0,0.0,0.0,0.0,0.0,27.5,16.0,36.0,0.0,5.875,3.915,7.97,169.3738,292.842,461.9708,539.529,874.0,1512.0,2336.0,2568.0,20.0,40.0,60.0,74.0,100.0,240.0,332.0,378.0,10.466,21.9912,32.1372,37.961,11.12278667,10.8086,19.59218667,18.5538,60.26666667,59.2,106.6666667,98.4,1.0,1.266666667,2.0,2.266666667,2.066666667,4.6,5.866666667,9.2,0.5409,0.7161,1.107106667,1.249453333,41.37,84.90066667,110.3,161.6760457,0.0,0.534,0.771333333,1.589333333,0.0,1.2,1.733333333,4.133333333,0.0,0.0,0.0,0.0,0.0,-1.2,-1.733333333,-3.2,0.0,-0.024,-0.034666667,-0.016,0.0,-3.6,-5.2,-9.494281333,3.944533333,2.924,6.868533333,5.848,21.33333333,16.0,37.33333333,32.0,0.333333333,0.333333333,0.666666667,0.666666667,0.333333333,1.0,1.333333333,2.0,0.177633333,0.187366667,0.365,0.374733333,9.363333333,19.96333333,29.32666667,39.92666667,0.0,0.296666667,0.296666667,0.593333333,0.0,0.666666667,0.666666667,1.333333333,0.0,0.0,0.0,0.0,0.0,-0.666666667,-0.666666667,-1.333333333,0.0,-0.013333333,-0.013333333,-0.026666667,0.0,-2.0,-2.0,-4.0
126.0,11.2874,0.0,0.0,-3.421777113,11.38876509,0.0,0.0,0.0,17.5352,2254.142018,6.06214,2.59499,6.06214,2.09961,0.466,0.221946,191.8171,345.724,1066.1458,796.034,10550.0,15900.0,12136.0,8592.0,22.0,56.0,112.0,100.0,210.0,672.0,656.0,456.0,16.5772,49.8388,72.5344,61.9068,1.5625,28.43125,12.75,28.28125,4761.0,3657.0,1656.0,3657.0,1.0,7.0,4.0,8.0,53.0,129.0,90.0,154.5,2.6896,8.4788,5.0512,9.9384,0.0,-13.995,-5.2,-12.625,0.0,430.0,252.0,499.0,0.0,0.0,0.0,0.0,0.0,36.0,18.0,39.5,0.0,6.31,3.48,7.06,167.7604667,289.102,454.4908,524.569,873.6666667,1508.0,2328.0,2552.0,19.66666667,39.33333333,58.66666667,71.33333333,98.0,234.0,320.0,361.3333333,10.42036667,21.80126667,31.75733333,37.20126667,10.67852833,12.081475,18.95880333,18.810925,57.93333333,66.2,103.3333333,99.5,1.0,1.433333333,2.0,2.366666667,2.733333333,5.6,6.833333333,10.86666667,0.5459,0.81235,1.114673333,1.308743333,49.67,100.5323333,124.25,184.4657181,0.0,0.3115,0.697166667,1.446833333,0.0,0.7,1.566666667,3.883333333,0.0,0.0,0.0,0.0,0.0,-0.7,-1.5,-2.7,0.0,-0.014,-0.031333333,-0.002666667,0.0,-2.1,-4.7,-8.3810665,3.944533333,2.924,6.868533333,5.848,21.33333333,16.0,37.33333333,32.0,0.333333333,0.333333333,0.666666667,0.666666667,0.333333333,1.0,1.333333333,2.0,0.177633333,0.187366667,0.365,0.374733333,9.363333333,19.96333333,29.32666667,39.92666667,0.0,0.296666667,0.296666667,0.593333333,0.0,0.666666667,0.666666667,1.333333333,0.0,0.0,0.0,0.0,0.0,-0.666666667,-0.666666667,-1.333333333,0.0,-0.013333333,-0.013333333,-0.026666667,0.0,-2.0,-2.0,-4.0
240.0,10.182,0.0,0.0,0.0,18.707,0.0,0.0,0.0,20.353,3876.73104,4.63065,3.90277,4.62968,1.17508,0.5132,0.436737,112.1288,207.9808,282.2676,325.1072,2138.0,3296.0,3792.0,3280.0,14.0,28.0,36.0,40.0,64.0,140.0,156.0,160.0,9.7422,19.8132,25.922,25.1768,3.6481,18.9472,19.482,41.0268,784.0,644.0,672.0,1176.0,1.0,3.0,4.0,8.0,9.0,21.0,36.0,54.0,1.4641,2.6741,3.7268,6.3888,0.0,-4.19,-2.56,-6.2,0.0,61.0,88.0,182.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1.42,1.76,4.4,207.4062,410.717,638.4066,776.194,930.0,1850.0,2688.0,2812.0,29.0,60.0,92.0,116.0,152.0,372.0,516.0,554.0,13.1853,30.2,43.8684,50.016,10.9696,11.016,23.36373333,18.73866667,59.0,60.0,107.3333333,82.66666667,1.0,1.333333333,2.666666667,2.333333333,2.0,6.0,8.0,7.333333333,0.542766667,0.759733333,1.3,1.126966667,36.98,95.67333333,136.635076,129.9617427,0.0,0.92,1.48,1.91,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.333333333,-2.333333333,0.0,-0.04,0.213333333,0.193333333,0.0,-6.6,-4.671406667,-7.371406667,11.1856,12.127,23.5386,28.339,60.25,58.75,127.5,131.5,1.0,1.5,2.5,3.5,3.0,7.5,11.0,16.0,0.5403,0.7797,1.3949,1.76745,34.7575,95.0656535,141.2875,211.0757278,0.0,1.1225,1.035,2.7775,0.0,3.5,2.25,9.25,0.0,0.0,0.0,0.0,0.0,-1.0,-1.5,-2.5,0.0,0.055,-0.045,0.19,0.0,-5.7267775,-7.425,-12.7553325
200.0,17.8263,0.0,0.0,8.91315,15.43802866,0.0,8.91315,5.146009552,14.555113,4005.609747,7.89373,4.43058,7.89373,1.31415,0.6142,0.467374,183.9823,385.4352,695.082,1041.237,3289.0,6174.0,13698.0,11280.0,25.0,54.0,96.0,138.0,150.0,414.0,702.0,774.0,17.1025,38.8698,72.5028,91.2282,3.6481,23.9896,38.391,73.0002,784.0,812.0,2632.0,2016.0,1.0,4.0,8.0,14.0,16.0,48.0,104.0,136.0,1.4641,3.6058,8.47,10.9142,0.0,-4.92,-4.82,-11.48,0.0,83.0,130.0,320.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,22.0,0.0,1.86,2.68,7.92,50.4098,102.9392,134.4834,49.192,221.0,458.0,492.0,52.0,7.0,14.0,18.0,8.0,32.0,68.0,74.0,20.0,3.1471,6.8846,7.9658,2.2496,9.2416,16.49706667,26.40746667,4.458666667,49.0,88.66666667,102.6666667,4.666666667,1.0,2.0,3.333333333,0.666666667,4.0,10.66666667,12.0,1.333333333,0.5625,1.145,1.505,0.185,54.76,148.0,173.230152,22.235076,0.0,0.653333333,1.446666667,0.56,0.0,1.333333333,8.666666667,4.0,0.0,0.0,0.0,0.0,0.0,-1.333333333,0.666666667,0.666666667,0.0,-0.026666667,0.493333333,0.253333333,0.0,-5.2,1.257186667,1.928593333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,7.83,0.0,0.0,0.510501044,8.024778482,0.0,1.929251358,2.169492162,9.205020204,578.3883823,3.96779,3.62056,3.96779,1.9401,0.419,0.215969,146.9096,293.7796,831.5744,724.3194,2420.0,5840.0,10382.0,8972.0,17.0,44.0,90.0,92.0,138.0,404.0,676.0,526.0,13.2791,36.083,66.1574,65.3002,2.4025,29.326,23.02525,55.29625,625.0,1100.0,1900.0,2075.0,1.0,5.5,6.5,10.5,30.5,72.0,132.5,126.0,1.9321,5.58085,8.62495,10.68215,0.0,-10.395,-4.78,-19.4,0.0,93.5,86.5,179.5,0.0,0.0,0.0,0.0,0.0,17.5,12.0,34.5,0.0,3.63,2.83,6.91,58.99184,80.07052,131.16192,74.96448,389.6,664.0,703.2,326.4,6.0,10.0,12.8,7.2,22.8,42.8,27.2,7.2,3.34728,6.1018,6.84872,3.20616,11.8336,8.1528,28.0532,15.6176,64.0,84.0,152.0,68.0,1.0,1.0,2.5,1.5,1.0,3.5,4.0,1.5,0.5329,0.66795,1.34685,0.66795,28.09,96.195,86.125,40.0338415,0.0,1.07,0.445,0.62,0.0,-2.5,1.0,3.5,0.0,0.0,0.0,0.0,0.0,-2.5,-1.5,0.0,0.0,-0.185,-0.02,0.18,0.0,-12.85,-3.0,0.396445,4.157425,11.309,10.0797,0.0,72.25,152.0,51.75,0.0,0.5,1.5,1.0,0.0,5.0,7.5,2.5,0.0,0.414125,1.034775,0.497725,0.0,163.2725,171.5969208,49.2369375,0.0,0.0,-0.6275,-0.0025,0.0,0.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,0.0,0.0,0.3375,0.1725,0.0,0.0,14.9732225,5.1232225,0.0
